Date,Volatility
2018-06,1008.7926137631803
2018-07,1226.8504550635532
2018-08,1589.2969448882113
2018-09,1223.891634059804
2018-10,1261.4724347254091
2018-11,1405.839211903507
2018-12,1225.0284675836876
2019-01,1004.2975839728498
2019-02,896.5744906354915
2019-03,450.98431425734026
2019-04,636.7203043306382
2019-05,1825.7911238318552
2019-06,1523.0219711998704
2019-07,1009.8470583285555
2019-08,1709.332883849632
2019-09,1419.7799022760967
2019-10,1024.440130630786
2019-11,1119.4448471211037
2019-12,1195.9582224352891
2020-01,1192.777830417798
2020-02,1060.637189860181
2020-03,5991.878970959029
2020-04,4432.256180130078
2020-05,1563.7706000207081
2020-06,2255.2363952931905
2020-07,1021.5332434618094
2020-08,742.1079299711911
2020-09,1041.80249215892
2020-10,1137.1935010145255
2020-11,2426.728304770706
