,Date,Last Price,20 days average,Square of Difference,Square of Difference 20 days average,Volatility
4278,2006-05-16,24235.91,23694.461,293167.0196010006,246059.0617607627,496.0434071336527
4279,2006-05-15,24235.96,23643.7385,350726.3050622496,232560.01081222523,482.2447623481516
4280,2006-05-12,24280.85,23593.016,473115.6115559985,216470.97445691278,465.26441348647415
4281,2006-05-11,24369.2,23541.906,684415.3624360028,193991.23504036284,440.4443608906383
4282,2006-05-10,24395.87,23490.408499999998,819860.5279822523,160227.4922803627,400.2842643426827
4283,2006-05-09,24405.95,23433.597,945470.3566089984,121148.63701036261,348.06412772700753
4284,2006-05-08,24218.77,23381.4165,701160.8839622518,74620.2344611627,273.16704497644423
4285,2006-05-05,23958.66,23335.285499999998,388595.76725025213,41814.619101162556,204.48623205771716
4286,2006-05-04,23652.67,23308.573500000002,118402.40131224725,22975.158786849985,151.57558770082332
4287,2006-05-03,23466.56,23292.77,30202.964100000303,19540.128607287672,139.7860100556836
4288,2006-05-02,23466.61,23285.1285,32935.534842250614,21915.992395900194,148.04050930708186
4289,2006-04-28,23301.22,23277.487,563.2552890000082,25096.841225837645,158.41982586102552
4290,2006-04-27,23247.95,23280.852,1082.5416039998831,28946.846661587653,170.137728507194
4291,2006-04-26,23248.0,23286.8605,1510.1384602499118,33571.94953418769,183.22649790406325
4292,2006-04-25,23276.36,23294.699,336.3189209999979,37771.038216175184,194.34772500900334
4293,2006-04-24,23276.41,23301.1685,612.9833222499957,42823.245790575136,206.93778241436516
4294,2006-04-21,23276.46,23307.424,958.7692959999964,49165.86775091254,221.73377674795634
4295,2006-04-20,23276.51,23321.517,2025.6300490001283,51895.971990224985,227.80687432609443
4296,2006-04-19,23145.13,23334.69,35932.993599999114,55866.107092387436,236.36012162035166
4297,2006-04-18,23154.17,23354.4345,40105.86996025046,59013.822054000026,242.92760661151715
4298,2006-04-13,23221.46,23373.7295,23186.000630250655,62632.04625378745,250.26395316502823
4299,2006-04-12,23221.51,23391.644,28945.577956000623,66476.96033832482,257.83126330669216
4300,2006-04-11,23258.65,23412.015,23520.823224999374,68890.94909703726,262.47085380483156
4301,2006-04-07,23339.25,23434.856,9140.507235999956,69707.09557983729,264.0210135194494
4302,2006-04-06,23259.64,23455.3015,38283.42258225077,70661.67344683732,265.82263531692956
4303,2006-04-05,23362.34,23484.415,14902.305625000177,69004.55398777475,262.6871789558347
4304,2006-04-04,23296.15,23508.3965,45048.57676224892,68452.91180777473,261.6350737339601
4305,2006-04-03,23424.42,23533.078,11806.56096400067,66814.68620577481,258.4853694230581
4306,2006-03-31,23336.6,23559.539,49701.79772100095,66395.72522718726,257.6736797330827
4307,2006-03-30,23313.73,23592.5135,77720.23987225076,64553.74942833721,254.0742990314786
4308,2006-03-29,23313.78,23624.509,96552.5114409996,60965.467012524685,246.9118608178325
4309,2006-03-28,23368.52,23647.022,77563.36400400022,56668.34294172472,238.05113514059266
4310,2006-03-27,23368.12,23674.036,93584.59905600066,52864.0833319747,229.92190702926658
4311,2006-03-20,23404.77,23697.16,85491.91209999967,48233.54410097467,219.62136531078818
4312,2006-03-17,23405.75,23724.153,101380.470408999,44308.601345987176,210.4960839207874
4313,2006-03-16,23401.52,23758.542999999998,127465.42252899816,42371.76945834969,205.84404159059278
4314,2006-03-15,23558.32,23794.033499999998,55560.85408224907,39911.61335769981,199.77891119359873
