Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
EMBIPOLM,J.P. Morgan Poland EMBI Total Return Index,Total Return Indices - Bonds,United States Dollar,Poland,,,,,,,Index Number,Units,Stock,none,Monthly From Dec 1993 To May 2023<BR>,,
Date,Ticker,Close,Annual_Percent_Change
12/31/1993,EMBIPOLM,100,
01/31/1994,EMBIPOLM,101.1695,
02/28/1994,EMBIPOLM,93.3395,
03/31/1994,EMBIPOLM,79.39826,
04/30/1994,EMBIPOLM,66.0181,
05/31/1994,EMBIPOLM,73.69545,
06/30/1994,EMBIPOLM,84.79773,
07/31/1994,EMBIPOLM,89.09381,
08/31/1994,EMBIPOLM,95.08522,
09/30/1994,EMBIPOLM,100.7418,
10/31/1994,EMBIPOLM,100.7971,
11/30/1994,EMBIPOLM,96.81636,
12/31/1994,EMBIPOLM,99.17955,-0.820449999999994
01/31/1995,EMBIPOLM,91.005,-10.0470003311275
02/28/1995,EMBIPOLM,92.0505,-1.38098018523776
03/31/1995,EMBIPOLM,86.09348,8.43245179428366
04/30/1995,EMBIPOLM,95.731,45.0072025702042
05/31/1995,EMBIPOLM,105.3026,42.8888757718421
06/30/1995,EMBIPOLM,118.6359,39.9045705586694
07/31/1995,EMBIPOLM,118.3252,32.8096755543398
08/31/1995,EMBIPOLM,118.6143,24.7452548356096
09/30/1995,EMBIPOLM,123.8214,22.909656170527
10/31/1995,EMBIPOLM,125.655,24.6613245817588
11/30/1995,EMBIPOLM,125.5332,29.6611440463161
12/31/1995,EMBIPOLM,127.5962,28.651723061861
01/31/1996,EMBIPOLM,137.1817,50.7408384154717
02/29/1996,EMBIPOLM,152.1048,65.2406016262812
03/31/1996,EMBIPOLM,147.2848,71.0754403237039
04/30/1996,EMBIPOLM,153.5141,60.3598625314684
05/31/1996,EMBIPOLM,154.4409,46.6639000366563
06/30/1996,EMBIPOLM,155.034,30.6805107054441
07/31/1996,EMBIPOLM,158.3257,33.8055629739058
08/31/1996,EMBIPOLM,163.1741,37.5669712673767
09/30/1996,EMBIPOLM,163.46,32.0127215489407
10/31/1996,EMBIPOLM,166.4896,32.4973936572361
11/30/1996,EMBIPOLM,172.5119,37.4233270561095
12/31/1996,EMBIPOLM,173.8727,36.267929609189
01/31/1997,EMBIPOLM,174.0913,26.9056295409665
02/28/1997,EMBIPOLM,177.2185,29.1852338905262
03/31/1997,EMBIPOLM,173.9638,18.1138854790175
04/30/1997,EMBIPOLM,172.0191,12.0542673278871
05/31/1997,EMBIPOLM,176.825,14.4936347819781
06/30/1997,EMBIPOLM,180.8443,16.6481545983462
07/31/1997,EMBIPOLM,184.4422,16.4954268321568
08/31/1997,EMBIPOLM,182.8648,12.0672949935069
09/30/1997,EMBIPOLM,184.3464,12.7776826134834
10/31/1997,EMBIPOLM,186.177,11.825002883063
11/30/1997,EMBIPOLM,180.739,4.7690043411498
12/31/1997,EMBIPOLM,185.7861,6.85179444501638
01/31/1998,EMBIPOLM,189.3668,8.77441893994704
02/28/1998,EMBIPOLM,193.4905,9.18188563835039
03/31/1998,EMBIPOLM,195.9882,12.6603350812066
04/30/1998,EMBIPOLM,198.2436,15.2451094093621
05/31/1998,EMBIPOLM,200.1129,13.1700268627174
06/30/1998,EMBIPOLM,201.0536,11.1749720616022
07/31/1998,EMBIPOLM,202.9826,10.0521464176853
08/31/1998,EMBIPOLM,195.781,7.06325110136013
09/30/1998,EMBIPOLM,192.9964,4.69225327969519
10/31/1998,EMBIPOLM,198.8836,6.82501060818469
11/30/1998,EMBIPOLM,207.659,14.8944057453012
12/31/1998,EMBIPOLM,208.6504,12.3067872138981
01/31/1999,EMBIPOLM,210.0467,10.9205520714296
02/28/1999,EMBIPOLM,210.506,8.79397179706497
03/31/1999,EMBIPOLM,209.3322,6.808573169201
04/30/1999,EMBIPOLM,211.0855,6.47783837662351
05/31/1999,EMBIPOLM,208.2986,4.09054088966778
06/30/1999,EMBIPOLM,204.4109,1.66985321327249
07/31/1999,EMBIPOLM,205.5545,1.26705441747224
08/31/1999,EMBIPOLM,203.6536,4.02112564549165
09/30/1999,EMBIPOLM,207.7505,7.64475399541131
10/31/1999,EMBIPOLM,207.5495,4.3572722939448
11/30/1999,EMBIPOLM,210.6741,1.45194766419949
12/31/1999,EMBIPOLM,212.1043,1.65535268564067
01/31/2000,EMBIPOLM,211.4271,0.657187187420706
02/29/2000,EMBIPOLM,213.609,1.47406724748939
03/31/2000,EMBIPOLM,218.9957,4.61634664901052
04/30/2000,EMBIPOLM,219.8995,4.17555919283892
05/31/2000,EMBIPOLM,214.1935,2.83002382157154
06/30/2000,EMBIPOLM,218.1582,6.72532629130834
07/31/2000,EMBIPOLM,222.4324,8.21091243441521
08/31/2000,EMBIPOLM,227.9022,11.9067868184014
09/30/2000,EMBIPOLM,229.6767,10.5541021561922
10/31/2000,EMBIPOLM,231.0868,11.340571767217
11/30/2000,EMBIPOLM,233.3459,10.7615506604751
12/31/2000,EMBIPOLM,243.2595,14.6886225314621
01/31/2001,EMBIPOLM,248.9157,17.7312179942874
02/28/2001,EMBIPOLM,252.3255,19.34397246143
03/31/2001,EMBIPOLM,256.7964,17.2609325205929
04/30/2001,EMBIPOLM,257.5667,17.129279511777
05/31/2001,EMBIPOLM,258.8013,20.8259354275457
06/30/2001,EMBIPOLM,260.7195,19.5093743897777
07/31/2001,EMBIPOLM,261.7618,17.6815068308394
08/31/2001,EMBIPOLM,264.8587,16.2159470158691
09/30/2001,EMBIPOLM,266.1235,15.8687407124885
10/31/2001,EMBIPOLM,269.4683,16.609126960086
11/30/2001,EMBIPOLM,273.2764,17.1121498170741
12/31/2001,EMBIPOLM,272.2633,11.9229875914404
01/31/2002,EMBIPOLM,275.1904,10.5556620173014
02/28/2002,EMBIPOLM,278.3605,10.3180217615738
03/31/2002,EMBIPOLM,277.5667,8.08823643945165
04/30/2002,EMBIPOLM,280.1345,8.76192458108908
05/31/2002,EMBIPOLM,282.2648,9.06622184664449
06/30/2002,EMBIPOLM,284.7475,9.21603485738505
07/31/2002,EMBIPOLM,286.7661,9.5523105357619
08/31/2002,EMBIPOLM,289.7391,9.39383905456004
09/30/2002,EMBIPOLM,294.589,10.6963496271468
10/31/2002,EMBIPOLM,297.9957,10.5865513680088
11/30/2002,EMBIPOLM,304.7371,11.5124101459182
12/31/2002,EMBIPOLM,305.8205,12.3252748350586
01/31/2003,EMBIPOLM,308.2109,11.9991467725618
02/28/2003,EMBIPOLM,312.7295,12.3469385922212
03/31/2003,EMBIPOLM,314.369,13.2589031753449
04/30/2003,EMBIPOLM,313.7859,12.0125868109783
05/31/2003,EMBIPOLM,330.33,17.0284073678333
06/30/2003,EMBIPOLM,338.831,18.9934942361215
07/31/2003,EMBIPOLM,329.1087,14.7655528320816
08/31/2003,EMBIPOLM,312.9633,8.01555606405901
09/30/2003,EMBIPOLM,317.2577,7.69502595141027
10/31/2003,EMBIPOLM,318.0883,6.74258051374567
11/30/2003,EMBIPOLM,317.8215,4.29366821433951
12/31/2003,EMBIPOLM,320.9309,4.94093757612718
01/31/2004,EMBIPOLM,327.11,6.13187268847404
02/29/2004,EMBIPOLM,328.9925,5.20034086966533
03/31/2004,EMBIPOLM,336.6309,7.08145523254518
04/30/2004,EMBIPOLM,327.0141,4.21567699504661
05/31/2004,EMBIPOLM,318.2919,-3.644264826083
06/30/2004,EMBIPOLM,319.4905,-5.70800782691077
07/31/2004,EMBIPOLM,327.7536,-0.41174845879188
08/31/2004,EMBIPOLM,336.2127,7.42879436662381
09/30/2004,EMBIPOLM,341.7755,7.72803938249569
10/31/2004,EMBIPOLM,343.9562,8.1323016281957
11/30/2004,EMBIPOLM,343.8923,8.20296927677956
12/31/2004,EMBIPOLM,345.0183,7.50547859367858
01/31/2005,EMBIPOLM,346.5943,5.95649781419093
02/28/2005,EMBIPOLM,349.6765,6.89874965607898
03/31/2005,EMBIPOLM,343.307,1.9832106915913
04/30/2005,EMBIPOLM,346.991,6.10888032045102
05/31/2005,EMBIPOLM,352.34,10.6971305270414
06/30/2005,EMBIPOLM,357.1636,11.7916182171301
07/31/2005,EMBIPOLM,354.6876,8.21775870654051
08/31/2005,EMBIPOLM,353.743,5.21405051028709
09/30/2005,EMBIPOLM,357.0845,4.47925611987985
10/31/2005,EMBIPOLM,353.6005,2.80393259374304
11/30/2005,EMBIPOLM,350.7723,2.00062635889201
12/31/2005,EMBIPOLM,353.5673,2.47783958126278
01/31/2006,EMBIPOLM,357.1705,3.05146391616943
02/28/2006,EMBIPOLM,354.982,1.5172595241602
03/31/2006,EMBIPOLM,352.2087,2.59292703032563
04/30/2006,EMBIPOLM,349.069,0.598862794712264
05/31/2006,EMBIPOLM,349.4983,-0.80652210932622
06/30/2006,EMBIPOLM,349.7077,-2.08753075621368
07/31/2006,EMBIPOLM,350.9652,-1.04948692877901
08/31/2006,EMBIPOLM,357.5635,1.08002137144763
09/30/2006,EMBIPOLM,362.4381,1.4992529779366
10/31/2006,EMBIPOLM,364.5341,3.09207707568287
11/30/2006,EMBIPOLM,368.9895,5.19345455727264
12/31/2006,EMBIPOLM,372.079,5.23569345920848
01/31/2007,EMBIPOLM,369.7696,3.52747497343706
02/28/2007,EMBIPOLM,371.992,4.79179225988923
03/31/2007,EMBIPOLM,377.4005,7.15252065039847
04/30/2007,EMBIPOLM,377.29,8.0846480208784
01/31/2010,EMBIPOLM,555.14,
02/28/2010,EMBIPOLM,555.506,
03/31/2010,EMBIPOLM,569.0222,
04/30/2010,EMBIPOLM,574.3245,
05/31/2010,EMBIPOLM,559.8819,
06/30/2010,EMBIPOLM,561.3491,
07/31/2010,EMBIPOLM,574.0545,
08/31/2010,EMBIPOLM,597.0177,
09/30/2010,EMBIPOLM,602.9168,
10/31/2010,EMBIPOLM,614.8524,
11/30/2010,EMBIPOLM,609.0582,
12/31/2010,EMBIPOLM,595.6226,
01/31/2011,EMBIPOLM,599.8595,8.05553554058436
02/28/2011,EMBIPOLM,598.833,7.79955572037026
03/31/2011,EMBIPOLM,609.0604,7.03631598204779
04/30/2011,EMBIPOLM,611.6662,6.50184695237624
05/31/2011,EMBIPOLM,618.2245,10.420519041605
06/30/2011,EMBIPOLM,625.7505,11.4726112502897
07/31/2011,EMBIPOLM,629.4324,9.64680182804944
08/31/2011,EMBIPOLM,636.3848,6.59395860457739
09/30/2011,EMBIPOLM,629.3982,4.3922146471951
10/31/2011,EMBIPOLM,621.8076,1.13119831686434
11/30/2011,EMBIPOLM,636.61,4.52367277872623
03/31/2013,EMBIPOLM,541.9558,-14.8684752045994
04/30/2013,EMBIPOLM,548.6079,-13.8235497400292
05/31/2013,EMBIPOLM,547.8654,-13.9401831576632
06/30/2013,EMBIPOLM,528.0108,-17.0589843075038
07/31/2013,EMBIPOLM,525.4234,-17.4654183880241
08/31/2013,EMBIPOLM,519.5558,-18.3871129891142
09/30/2013,EMBIPOLM,522.1691,-17.9766104836556
10/31/2013,EMBIPOLM,532.0733,-16.4208385039506
11/30/2013,EMBIPOLM,531.3181,-16.5394668635428
12/31/2013,EMBIPOLM,531.7224,
01/31/2014,EMBIPOLM,536.8336,
02/28/2014,EMBIPOLM,542.6444,
03/31/2014,EMBIPOLM,545.0126,0.564031236495682
04/30/2014,EMBIPOLM,548.5344,-0.0133975467724703
05/31/2014,EMBIPOLM,555.3778,1.37121271027518
06/30/2014,EMBIPOLM,559.5138,5.96635523364293
07/31/2014,EMBIPOLM,560.3007,6.63794189600235
08/31/2014,EMBIPOLM,563.4238,8.44336642955387
09/30/2014,EMBIPOLM,565.2127,8.24323001878129
10/31/2014,EMBIPOLM,571.1308,7.34062393283031
11/30/2014,EMBIPOLM,573.0031,7.84558252391553
12/31/2014,EMBIPOLM,575.4988,8.23294260313276
01/31/2015,EMBIPOLM,582.6594,8.53631367336172
02/28/2015,EMBIPOLM,584.6995,7.75002930095656
03/31/2015,EMBIPOLM,588.4945,7.97814582635337
04/30/2015,EMBIPOLM,595.9302,8.64044260487583
05/31/2015,EMBIPOLM,589.6419,6.16951199705858
06/30/2015,EMBIPOLM,580.9982,3.83983379855869
07/31/2015,EMBIPOLM,585.55,4.50638380426795
08/31/2015,EMBIPOLM,588.5968,4.46786237997046
09/30/2015,EMBIPOLM,589.3414,4.26895927851585
10/31/2015,EMBIPOLM,597.2329,4.57024905678348
11/30/2015,EMBIPOLM,594.2055,3.70022430943218
12/31/2015,EMBIPOLM,593.4547,3.12005863435337
01/31/2016,EMBIPOLM,591.8818,1.58281150188257
02/29/2016,EMBIPOLM,597.9124,2.25977617562528
03/31/2016,EMBIPOLM,602.7832,2.42800909779105
04/30/2016,EMBIPOLM,606.7384,1.81366878201507
05/31/2016,EMBIPOLM,608.631,3.22044617249894
06/30/2016,EMBIPOLM,611.054,5.17313134532947
07/31/2016,EMBIPOLM,622.7221,6.34823670053796
08/31/2016,EMBIPOLM,629.6461,6.97409500017669
09/30/2016,EMBIPOLM,626.3446,6.27873758741537
10/31/2016,EMBIPOLM,626.1825,4.84728821871669
11/30/2016,EMBIPOLM,613.3692,3.22509636817565
12/31/2016,EMBIPOLM,604.9853,1.94296211656931
01/31/2017,EMBIPOLM,609.7551,3.01974144161891
02/28/2017,EMBIPOLM,613.1234,3.58882466059946
03/31/2017,EMBIPOLM,615.3155,2.07907254216774
04/30/2017,EMBIPOLM,620.9277,2.3386190819635
05/31/2017,EMBIPOLM,625.0639,2.69997749046631
06/30/2017,EMBIPOLM,634.8366,3.89206191269511
07/31/2017,EMBIPOLM,631.0704,1.34061405561164
08/31/2017,EMBIPOLM,637.0279,1.17237286151697
09/30/2017,EMBIPOLM,640.2761,2.2242548271351
10/31/2017,EMBIPOLM,638.4602,1.96072231338308
11/30/2017,EMBIPOLM,637.945,4.00668960880332
12/31/2017,EMBIPOLM,638.6234,5.56015162682463
01/31/2018,EMBIPOLM,634.0592,3.98587892089793
02/28/2018,EMBIPOLM,628.1866,2.4567974407762
03/31/2018,EMBIPOLM,629.5453,2.31260223413841
04/30/2018,EMBIPOLM,629.9837,1.45846287740103
05/31/2018,EMBIPOLM,624.674,-0.0623776225118762
06/30/2018,EMBIPOLM,626.7437,-1.27480047621703
07/31/2018,EMBIPOLM,629.5316,-0.243839673038052
08/31/2018,EMBIPOLM,631.7784,-0.824061238134156
09/30/2018,EMBIPOLM,634.5387,-0.8960821745494
10/31/2018,EMBIPOLM,631.3113,-1.11970957625863
11/30/2018,EMBIPOLM,633.0597,-0.765787019257151
12/31/2018,EMBIPOLM,638.8117,0.0294852960289314
01/31/2019,EMBIPOLM,646.8813,2.02222442320843
02/28/2019,EMBIPOLM,652.5254,3.87445386450459
03/31/2019,EMBIPOLM,655.914,4.18853099213035
04/30/2019,EMBIPOLM,661.2716,4.96646183067912
05/31/2019,EMBIPOLM,666.0542,6.62428722821825
06/30/2019,EMBIPOLM,675.2702,7.74263865755652
07/31/2019,EMBIPOLM,679.6771,7.96552547957878
08/31/2019,EMBIPOLM,686.3979,8.64535729616587
09/30/2019,EMBIPOLM,689.2808,8.62707034259692
10/31/2019,EMBIPOLM,689.8411,9.27114721374384
11/30/2019,EMBIPOLM,689.4285,8.90418391819918
12/31/2019,EMBIPOLM,690.7852,8.13596557483215
01/31/2020,EMBIPOLM,693.8716,7.26413021987186
02/29/2020,EMBIPOLM,698.4495,7.03790227935954
03/31/2020,EMBIPOLM,705.3809,7.54167467076477
04/30/2020,EMBIPOLM,705.3823,6.67058739555728
05/31/2020,EMBIPOLM,710.9956,6.74740884450544
06/30/2020,EMBIPOLM,719.2541,6.5135259930025
07/31/2020,EMBIPOLM,724.8296,6.64322808580722
08/31/2020,EMBIPOLM,727.5849,6.00045542097374
09/30/2020,EMBIPOLM,728.5826,5.70185619561722
10/31/2020,EMBIPOLM,729.8493,5.79962544997681
11/30/2020,EMBIPOLM,730.0008,5.88491772533338
12/31/2020,EMBIPOLM,731.0102,5.8230836445251
01/31/2021,EMBIPOLM,731.1205,5.36826986433802
02/28/2021,EMBIPOLM,731.6313,5.44188578982049
03/31/2021,EMBIPOLM,729.9035,3.47650467995377
04/30/2021,EMBIPOLM,729.4581,3.41315624165789
05/31/2021,EMBIPOLM,730.5831,2.75493969301638
06/30/2021,EMBIPOLM,730.9421,1.62501680560458
07/31/2021,EMBIPOLM,731.7137,0.949754259483883
08/31/2021,EMBIPOLM,732.2177,0.636736688735581
