date,value,gdp,money_velocity,mo12m
2005-04-01,87670.8687,54209.64243031177,0.6183313024513439,-0.2058580959694546
2005-05-01,91390.3732,58077.01086831969,0.6354828067199498,-0.2348604559306794
2005-06-01,95637.978,63561,0.6645999981304498,-0.25893055219927474
2005-07-01,95914.51,68801.19890364828,0.7173179418176487,-0.22279685109549857
2005-08-01,99567.039,73833.7112111902,0.7415477245556151,-0.21284893705001887
2005-09-01,100822.76,79289.7,0.786426596534354,-0.2003073811984328
2005-10-01,101025.349,85633.46181650893,0.8476433159019221,-0.18240328348747248
2005-11-01,99259.989,89909.53091704374,0.9057983163492366,-0.17528995774928183
2005-12-01,97006.354,89071.6,0.9182037704457998,-0.036816388034109054
2006-01-01,101343.155,81130.93933049642,0.8005566762796799,-0.07102420684494265
2006-02-01,103813.956,71724.00288147721,0.6908897959873257,-0.04763806318029792
2006-03-01,109867.773,64667.2,0.5885911603942313,-0.04390394963487714
2006-04-01,107669.82,65366.32429113578,0.6070997823822477,-0.01816424305961774
2006-05-01,113538.407,71476.59083635558,0.6295366715542836,-0.009356878113441418
2006-06-01,109936.701,78622.6,0.7151624460697615,0.07607951863007258
2006-07-01,117179.741,84147.37841934625,0.7181051750178067,0.0010974676001594683
2006-08-01,115232.282,88666.78751024826,0.7694613520736164,0.03764238847166447
2006-09-01,115838.367,93855,0.8102237836277509,0.030259896089815684
2006-10-01,128567.436,100847.54293185224,0.7843941364114334,-0.07461768211218578
2006-11-01,101939.967,106069.02663829924,1.0405048163131074,0.14871577649514406
2006-12-01,110710.191,105617.8,0.9540025091276375,0.03898779316105067
2007-01-01,107019.815048,96883.88188254532,0.9052891919042416,0.13082461083364041
2007-02-01,110005.960813,86421.23183626574,0.7856049908347592,0.13709161055429897
2007-03-01,113059.070648,78903.6,0.6978971218121879,0.18570778627518758
2007-04-01,113080.709493,80596.42847720145,0.7127336646414532,0.17399756238537947
2007-05-01,112800.45287,88546.33895301775,0.7849821228560618,0.24692040722265454
2007-06-01,116261.523769,97253.3,0.8365046048530429,0.16967076424402305
2007-07-01,120066.814555,103480.77141746564,0.8618598886044682,0.2001861546020704
2007-08-01,124427.917315,108539.85758289431,0.8723111334260808,0.13366464875109732
2007-09-01,126641.106242,115153.7,0.9092916464260145,0.12227222256385803
2007-10-01,128879.680518,125139.9630267766,0.9709828773923669,0.23787625674328503
2007-11-01,136233.017722,133403.6820118477,0.9792316447402942,-0.05888792691025368
2007-12-01,148167.743642,134380.5,0.9069484133111154,-0.04932282186505932
2008-01-01,147473.334832,124124.62139622238,0.841675015606203,-0.07026945297361681
2008-02-01,149800.469411,110565.81758136148,0.7380872571100403,-0.06048552934246007
2008-03-01,152100.64398,101049.3,0.6643581339030173,-0.048057209094202656
2008-04-01,157150.844508,103231.55538674022,0.6568946906389997,-0.07834479662265384
2008-05-01,157673.018139,113527.1440122924,0.7200163055939611,-0.08276088763108451
2008-06-01,161568.03523,125089.2,0.7742199737833625,-0.07445820466298876
2008-07-01,161359.100701,133867.80630811263,0.8296266261186656,-0.03739965499264041
2008-08-01,162416.962287,141024.98050349814,0.8682897310583791,-0.00461005507508225
2008-09-01,166158.339118,149415,0.8992326283057666,-0.011062477214857336
2008-10-01,162381.794766,160772.28851473393,0.9900881360894831,0.019676205566492105
2008-11-01,164642.661953,168286.90153366094,1.0221342362752932,0.04381250520797593
2008-12-01,174087.790566,164281.1,0.9436681312680449,0.04048710755540333
2009-01-01,176152.159779,143839.46907248072,0.8165637551815504,-0.02983486495267597
2009-02-01,176279.152639,120126.83367651718,0.6814579709406904,-0.07672437862032774
2009-03-01,175359.597721,101545.8,0.579071811977814,-0.12837401632182532
2009-04-01,176479.170221,100801.6327912286,0.5711814752131795,-0.13048242990431538
2009-05-01,177455.277704,111908.47836307676,0.630629191822308,-0.12414595763621661
2009-06-01,180514.576416,124474.8,0.6895553947574016,-0.10935468199332615
2009-07-01,181588.416982,131845.3222311983,0.7260668076877806,-0.12482701877033565
2009-08-01,184178.266927,136264.7299515903,0.7398523844596688,-0.14791991889867792
2009-09-01,184022.466489,142724.8,0.7755835617415301,-0.13750509342304693
2009-10-01,184170.348003,154340.1794782771,0.8380294719091427,-0.15358093753241128
2009-11-01,185732.617174,163705.7915972683,0.8814057223126496,-0.1376810490914238
2009-12-01,189813.701382,162149,0.8542534012003443,-0.09475230444367178
2010-01-01,186267.590014,143744.99635439334,0.7717123324760329,-0.05492703101369658
2010-02-01,187796.864693,121307.70829725546,0.6459517228658883,-0.05210335719720021
2010-03-01,190253.487337,103450.3,0.5437498226603138,-0.060997597511884216
2010-04-01,190863.172724,102779.97274986123,0.5385008081076356,-0.05721590864505313
2010-05-01,192784.957943,113913.62493107194,0.5908844037756948,-0.06302402197995942
2010-06-01,194997.691471,127161.6,0.6521184894074064,-0.054291367502339996
2010-07-01,193550.727454,136252.63340738256,0.7039634270543615,-0.030442626490266276
2010-08-01,195593.746257,142196.52087874882,0.7269993218081217,-0.01737246905128793
2010-09-01,195604.685427,148415.9,0.7587543195911279,-0.021698812327343584
2010-10-01,194782.865439,157206.85500146542,0.8070877006925323,-0.03692205614931522
2010-11-01,197356.879856,163476.76838114066,0.828330730098795,-0.060216300927336146
2010-12-01,202754.004727,161308.5,0.7955872448349187,-0.06867535591077721
2011-01-01,199294.707513,146812.35135213466,0.7366595590229514,-0.04542207241993256
2011-02-01,198209.06817400001,129689.648227976,0.6543073403388714,0.012935359063540824
2011-03-01,196416.042452,116301.2,0.5921166038584735,0.0889504312139794
2011-04-01,196540.823064,116136.17945567842,0.5909010537615422,0.097307645346064
2011-05-01,198343.434411,125343.07654543268,0.6319497134737586,0.06949804299396017
2011-06-01,199963.111026,136795.5,0.6841036794142161,0.04904812626287499
2011-07-01,203422.987238,146007.66609543908,0.7177540162883048,0.019589922862396563
2011-08-01,204452.723411,153468.04375256607,0.7506285129988596,0.0325023565798792
2011-09-01,208779.618413,161316.8,0.7726654604803863,0.01833418345052021
2011-10-01,207196.161822,170924.8538421767,0.8249421820323892,0.022122108073926318
2011-11-01,208924.115441,176797.73089188288,0.8462294097485861,0.02160813187222489
2011-12-01,215866.134836,172789.8,0.8004488528563019,0.006110716395901872
2012-01-01,216344.563014,155103.19518295073,0.7169267072032393,-0.02678693512900901
2012-02-01,217571.390725,134368.27233346942,0.6175824490789995,-0.056127891276371356
2012-03-01,215861.396381,119588.1,0.5540041063614933,-0.06436654072630899
2012-04-01,217956.859726,120824.84004004454,0.5543520868851617,-0.061852939072824624
2012-05-01,220238.46688,132897.8783529446,0.6034271861570661,-0.04513417240100838
2012-06-01,216449.663884,146537.8,0.677006364299705,-0.010374619122920748
2012-07-01,221079.586521,155985.6480870888,0.7055633246910925,-0.016984497920685404
2012-08-01,220039.146147,162667.41036924472,0.7392657771021011,-0.015137628933602442
2012-09-01,220790.800794,170358.5,0.7715833240667764,-0.0014005238605296105
2012-10-01,220423.988273,181415.23447789767,0.8230285455737734,-0.002319721915421134
2012-11-01,220699.868184,188901.10306650773,0.85591851332244,0.011449736279825713
2012-12-01,222002.026591,184784.3,0.8323541133272302,0.039859211937250456
2013-01-01,219320.769971,163906.70850413982,0.7473378309122871,0.042418734584017535
2013-02-01,219483.781044,139697.59412056385,0.6364825385095704,0.03060334609371844
2013-03-01,225295.991774,120758.7,0.5360002148690513,-0.03249775820378912
2013-04-01,225730.453143,120164.7085020728,0.5323371606663483,-0.03971289499875909
2013-05-01,226071.035462,132274.84874893448,0.5851030340026394,-0.030366799134663343
2013-06-01,227782.652761,146956,0.6451588750008674,-0.04704163945604935
2013-07-01,225905.647746,157729.89699811433,0.6982113929947428,-0.010419945934078325
2013-08-01,229837.778323,165630.9418462114,0.7206428075259402,-0.025191169607718476
2013-09-01,231520.583208,174157.3,0.7522324692985748,-0.025079410304267965
2013-10-01,233805.493957,185591.47696839404,0.7937857824783485,-0.035530679042290424
2013-11-01,234979.671559,193301.89992928595,0.8226324372946902,-0.03888930489252116
2013-12-01,241550.137149,189730.9,0.7854721269852339,-0.056324568583666204
2014-01-01,240541.494975,170015.9637837411,0.7068051348122337,-0.05423610905736497
2014-02-01,242876.630054,147082.45616427707,0.6055850500378545,-0.0485441258829622
2014-03-01,239752.294304,129307.5,0.539337904462517,0.006227030327368656
2014-04-01,240939.408562,129243.70371087104,0.5364157921787762,0.0076617448748506345
2014-05-01,240837.435106,141533.56238636325,0.5876726029907683,0.004391652134412428
2014-06-01,239791.506747,156422.8,0.6523283585896104,0.011112741165861324
2014-07-01,240739.593436,167708.32130824903,0.6966378854205129,-0.0022536263229405128
2014-08-01,242793.975375,176106.48162622508,0.7253329962336389,0.0065083404131939995
2014-09-01,243434.816812,184666.4,0.7585866410498474,0.008447085190562989
2014-10-01,244700.948495,195427.62957533792,0.7986386271785584,0.006113544494408004
2014-11-01,249308.574995,202323.66853750352,0.8115391479878348,-0.013485110486691702
2014-12-01,261671.683103,198479.7,0.7585066050951865,-0.034330335811590604
2015-01-01,259296.602395,179498.74911858456,0.6922526074797725,-0.020589164701423985
2015-02-01,258654.83641,157401.0255543042,0.6085369511699524,0.004874461699332667
2015-03-01,255387.787814,139671.2,0.5468985075422758,0.014018304697670769
2015-04-01,257575.705045,138130.5384818198,0.5362716117099925,-2.687849069433725e-4
2015-05-01,257812.664962,148435.35114349212,0.5757488724045833,-0.02028975066304447
2015-06-01,260975.531648,162468.1,0.6225415040791433,-0.045662363314801696
2015-07-01,260149.632889,175066.16823123285,0.6729441294500295,-0.034011581147616016
2015-08-01,262290.073768,186227.69317711456,0.7100066369337182,-0.021130100766826056
2015-09-01,263741.501488,197664.2,0.7494618741639095,-0.012028641676723502
2015-10-01,265201.389472,210512.1182085689,0.7937821088633278,-0.00608099602242853
2015-11-01,269758.600257,217982.1410464388,0.8080637311980653,-0.004282500478734241
2015-12-01,286251.725294,212740.1,0.7431923765053344,-0.020189973939554927
2016-01-01,284053.905374,190297.56530920631,0.6699346909476591,-0.032239555750269204
2016-02-01,283736.22609,163948.92675583612,0.5778216233264206,-0.05047405549404941
2016-03-01,280767.849262,144789,0.5156893867320591,-0.05706565364471059
2016-04-01,285452.480931,145425.14227054195,0.5094548199274341,-0.05000598800493745
2016-05-01,290647.303969,159599.23642636155,0.5491165211131088,-0.046256888320503196
2016-06-01,295069.347887,176125.4,0.5968949376180176,-0.04119655684493174
2016-07-01,294173.055062,187965.6546936033,0.6389628535284703,-0.05049642969518249
2016-08-01,295711.548559,196488.05051058295,0.6644584950032139,-0.0641517129011802
2016-09-01,296028.07779,205833.3,0.6953168143260265,-0.07224524916399055
2016-10-01,296604.775852,218755.3549004621,0.7375314651360056,-0.07086408612543733
