date,value,gdp,money_velocity,mo12m
2012-06-01,15089725.9747787,17743632.52,1.1758750655682613,-0.03847558923147352
2012-07-01,14757045.0789636,18097498.816279996,1.226363321345292,0.013654787242407266
2012-08-01,14818559.4344524,18318496.43914225,1.2361860489996535,0.02405298472188591
2012-09-01,15321567.3017068,18521600.56,1.2088580884239382,-0.015511286829098202
2012-10-01,16580691.5208393,18791722.760511052,1.1333497602855005,-0.12518725751492707
2012-11-01,17215646.1834469,19000025.9109738,1.1036487221282816,-0.14387726245402155
2012-12-01,18035937.096111,18998342.4,1.0533604269498433,-0.133888619073226
2013-01-01,16844050.2569541,18696592.26317065,1.109981980459345,-0.07820287493171323
2013-02-01,17457311.3993637,18379331.55462336,1.052815701923795,-0.09155920320676712
2013-03-01,17726791.669468,18295631.91,1.0320892946190454,-0.04619643617621044
2013-04-01,18196449.5430956,18690321.69910398,1.027141127440203,-0.06307022348418309
2013-05-01,18293582.634506,19360281.037350234,1.058309978103042,-0.059244457318712446
2013-06-01,19130406.9281208,19931015.71,1.0418500654422747,-0.11397894559590546
2013-07-01,19346384.2323656,20196849.1736548,1.0439598909581465,-0.14873522977436512
2013-08-01,19235661.9257578,20291768.190474793,1.0549035571946084,-0.1466466086975682
2013-09-01,18979547.6590462,20464395.99,1.0782341264200823,-0.10805566282321712
2013-10-01,19351492.9451206,20879485.329728063,1.0789599225724205,-0.04799033768655739
2013-11-01,19739733.5871209,21290354.10254913,1.0785532645911655,-0.02273862782056401
2013-12-01,20615452.3424316,21401519.78,1.0381300116296979,-0.01445888314244662
2014-01-01,20309604.6300022,21000926.62874873,1.034039165771119,-0.06841806085608566
2014-02-01,19832213.3334089,20480787.058758218,1.0327030429960506,-0.019103684425481788
2014-03-01,20117972.9060527,20169778.04,1.0025750672887979,-0.028596583148497393
2014-04-01,20322354.2116469,20440934.927517164,1.005834989127505,-0.02074314594509155
2014-05-01,19530833.9502293,21092085.931227148,1.0799378042420722,0.020436192218273076
2014-06-01,20192868.0083763,21734829.86,1.0763617060728605,0.03312534286393251
2014-07-01,20836900.9028012,22154282.652547035,1.0632234973852916,0.018452439211496006
2014-08-01,20758853.2912911,22476184.85724853,1.0827276700624835,0.02637597785893344
2014-09-01,21336531.5743595,22933144.01,1.0748299895920845,-0.0031571406845562265
2014-10-01,20554381.0967961,23669841.18259737,1.1515715832614823,0.06729782929837058
2014-11-01,20743079.0498126,24256010.628433064,1.1693543938286346,0.08418789522823242
2014-12-01,20451731.207347,24205863.34,1.1835606039700142,0.1400889972461287
2015-01-01,20838611.6284756,23189366.617063414,1.1128076587106,0.07617554106931777
2015-02-01,20375711.237755,21957674.51754283,1.0776396593634752,0.04351358957658884
2015-03-01,21095218.2588138,21041701.1,0.9974630668354694,-0.00509887051864611
2015-04-01,21258242.2189289,21165633.561881036,0.9956436352500772,-0.010132232411469478
2015-05-01,21471890.7507488,21981522.17651853,1.023734818311329,-0.05204279886302139
2015-06-01,21127051.2770447,22859153.01,1.0819850205427055,0.005224372474529799
2015-07-01,21224877.998157,23413527.21911081,1.1031171637897685,0.03752143035080065
2015-08-01,20972164.196204,23793109.36319944,1.1345090158843043,0.04782490302370544
2015-09-01,21120675.0318635,24313636.94,1.1511770766473832,0.07103177971827307
2015-10-01,20114522.7180582,25180197.44157189,1.2518416566238426,0.08707237554297341
2015-11-01,19739074.5374738,25904189.790624324,1.3123305118204154,0.12226927845514514
2015-12-01,21288239.0469778,25930469.41,1.2180654939461157,0.02915346274653103
2016-01-01,21307210.1642712,24859562.235849552,1.1667206567256319,0.048447723731071736
2016-02-01,22017396.7289128,23416790.2912139,1.0635585387105935,-0.013066631810116316
2016-03-01,22017379.0916983,22235315.29,1.0098983715270575,0.01246693246602117
2016-04-01,22624145.9481513,22055487.87850063,0.9748649928729293,-0.02086955778302031
2016-05-01,22485145.6671379,22646293.0685028,1.0071668382206844,-0.01618385913451088
2016-06-01,23333862.738602,23547466.91,1.0091542567894096,-0.0673121738014129
2016-07-01,24289400.1326671,24475989.34339527,1.0076819192614488,-0.08651415068228215
2016-08-01,25670771.9649279,25441501.42585536,0.9910688101087971,-0.1264337292760087
2016-09-01,25971046.7978722,26537651.01,1.021816764512327,-0.11237220993993133
2016-10-01,26432053.481054,27853013.35152763,1.0537589662298523,-0.15823302359837577
2016-11-01,26875736.3513909,28887966.368617535,1.074871623642881,-0.18094442370934463
2016-12-01,28083906.6091708,29169058.99,1.0386396520943721,-0.1473039362361914
2017-01-01,28185796.8046889,28330891.44602783,1.0051477927817458,-0.1384846175581871
