Date,Foreign Exchange Reserves USD mn,GDP in mil USD,FER/GDP,FER/GDP MA3
2011-11-30,15246.0,72042.68,0.2116245536673538,0.2374712277213558
2011-12-31,13230.1,70199.34,0.1884647348536325,0.2115256010583907
2012-01-31,11458.6,68475.93,0.1673376323622037,0.1891423069610633
2012-02-29,10816.0,67369.87,0.1605465469949697,0.1721163047369353
2012-03-31,10224.4,66688.74,0.1533152373249217,0.16039980556069836
2012-04-30,10311.2,66715.4,0.1545550202801752,0.15613893486668887
2012-05-31,10653.7,67677.6,0.1574184072721255,0.1550962216257408
2012-06-30,10109.0,69619.83,0.1452028825695207,0.1523921033739405
2012-07-31,9006.0,72773.54,0.1237537709447692,0.1421250202621385
2012-08-31,9700.6,75990.95,0.1276546746684967,0.13220377606092887
2012-09-30,9591.6,78259.44,0.1225615721247174,0.12465667257932778
2012-10-31,10038.7,78782.0,0.1274237770048996,0.12588000793270457
2012-11-30,9591.4,78076.08,0.122846843745229,0.12427739762494867
2012-12-31,9558.6,75850.89,0.1260182972144427,0.12542963932152376
2013-01-31,8162.6,69990.59,0.1166242490597664,0.12182979667314603
2013-02-28,8086.7,67398.37,0.1199836138470411,0.12087538670708341
2013-03-31,8020.1,66038.29,0.1214462094642365,0.11935135745701468
2013-04-30,9007.2,64768.55,0.1390674949493234,0.12683243942020034
2013-05-31,10636.2,64633.1,0.164562739525104,0.14169214797955465
2013-06-30,10354.0,66676.18,0.1552878404251713,0.15297269163319957
2013-07-31,14291.1,70922.01,0.2015044412869855,0.17378500707908695
2013-08-31,14321.3,75947.3,0.1885689155506515,0.18178706575426942
2013-09-30,14092.9,80130.06,0.1758753206973762,0.1886495591783377
2013-10-31,13958.3,80954.52,0.1724215028388779,0.17895524636230187
2013-11-30,13034.7,79609.29,0.1637334034759008,0.17067674233738495
2013-12-31,12343.0,77413.29,0.1594429070253958,0.1651992711133915
2014-01-31,12348.9,75429.92,0.163713550272889,0.16229662025806185
2014-02-28,12361.6,74533.96,0.1658519150196769,0.1630027907726539
2014-03-31,12562.0,73629.84,0.1706101765262562,0.16672521393960738
2014-04-30,12596.4,72457.42,0.1738455495655241,0.1701025470371524
2014-05-31,12417.4,71638.44,0.1733343160459663,0.1725966807125822
2014-06-30,11818.2,73547.49,0.1606880126024695,0.16928929273798662
2014-07-31,11866.6,79175.0,0.1498781180928323,0.16130014891375602
2014-08-31,12006.5,85758.2,0.1400041045637618,0.15019007841968787
2014-09-30,12228.4,90377.09,0.1353042015404567,0.14172880806568358
2014-10-31,12237.7,91372.43,0.1339320843278437,0.13641346347735406
2014-11-30,11303.4,89716.35,0.125990413118679,0.13174223299565982
2014-12-31,10796.8,87122.91,0.123926071799025,0.12794952308184923
2015-01-31,10730.7,83688.56,0.1282218262567787,0.12604610372482758
2015-02-28,10948.6,78714.8,0.1390920131919283,0.130413303749244
2015-03-31,10766.8,77214.19,0.139440690888553,0.1355848434457533
2015-04-30,15943.5,75528.42,0.2110927250960632,0.16320847639218147
2015-05-31,15030.0,74934.22,0.2005759184522104,0.18370311147894217
2015-06-30,15535.9,76824.15,0.2022267737423713,0.20463180576354825
2015-07-31,14153.2,80205.91,0.1764608119276996,0.1930878347074271
2015-08-31,13650.3,86325.44,0.1581260402495486,0.17893787530653982
2015-09-30,11874.9,90907.93,0.1306255680885045,0.1550708067552509
2015-10-31,11885.4,90783.12,0.1309208143540341,0.13989080756402905
2015-11-30,12121.2,89827.01,0.1349393684594422,0.13216191696732693
2015-12-31,12123.4,88209.72,0.1374383684700507,0.13443285042784234
2016-01-31,12069.1,86181.04,0.1400435641064438,0.1374737670119789
2016-02-29,11852.2,84588.94,0.1401152443806483,0.13919905898571425
2016-03-31,11885.3,76548.46,0.1552650438689426,0.14514128411867822
2016-04-30,12269.4,71446.0,0.1717296979536993,0.15570332873443005
2016-05-31,12834.0,71329.8,0.1799248000134586,0.1689731806120335
2016-06-30,12707.6,74532.13,0.1704982804060477,0.17405092612440187
2016-07-31,10565.2,82259.39,0.1284376166660122,0.1596202323618395
2016-08-31,11588.8,91703.91,0.1263719289613714,0.1417692753444771
2016-09-30,14596.2,98974.07,0.1474749901666163,0.1340948452646666
2016-10-31,14203.5,101980.87,0.1392761210999671,0.1377076800759849
2016-11-30,18411.8,56249.2,0.3273255441855173,0.20469221848403354
2016-12-31,19735.3,48585.31,0.4061989107407157,0.2909335253420667
2017-01-31,21691.5,48686.45,0.4455346405416702,0.393019698489301
2017-02-28,21735.6,54142.29,0.4014532817137952,0.41772894433206037
2017-03-31,23705.0,52209.04,0.4540401432395615,0.4336760218316756
2017-04-30,23771.3,50756.63,0.4683388160325065,0.4412774136619544
2017-05-31,26239.4,50830.46,0.5162140968230466,0.4795310186983715
2017-06-30,26442.1,52741.85,0.5013494976001032,0.4953008034852187
2017-07-31,31113.8,58098.64,0.5355340503667556,0.5176992149299685
2017-08-31,31166.8,64528.19,0.4829951064798191,0.5066262181488926
2017-09-30,31531.7,69360.14,0.4546083672841491,0.49104584137690793
2017-10-31,31785.3,70884.3,0.4484110021542146,0.4620048253060609
2017-11-30,31743.4,69946.73,0.4538225017809982,0.45228062373978734
2017-12-31,32072.4,67448.0,0.4755129877831811,0.4592488305727979
2018-01-31,33068.1,65819.36,0.5024068906169856,0.4772474600603884
2018-02-28,37407.4,64321.25,0.5815714091377266,0.5198304291792978
2018-03-31,37468.4,62813.39,0.5965033888475053,0.5601605628674058
2018-04-30,38866.4,61332.9,0.6336957815462827,0.6039235265105048
2018-05-31,39098.3,60886.43,0.6421512970952641,0.6241168224963506
2018-06-30,37301.0,63422.82,0.588132158109652,0.6213264122503996
2018-07-31,39421.6,69532.6,0.5669513293045276,0.5990782615031479
2018-08-31,39584.7,76915.47,0.5146519939356803,0.5565784937832866
2018-09-30,39642.6,82266.89,0.4818779462794813,0.5211604231732297
2018-10-31,39621.3,84175.26,0.470700060801713,0.48907666700562485
2018-11-30,39717.1,83212.87,0.4772951587897401,0.4766243886236448
2018-12-31,37642.0,80893.36,0.4653286746897396,0.47110796476039757
2019-01-31,37588.7,78814.99,0.4769232350343506,0.47318235617127674
2019-02-28,39059.0,78046.09,0.5004606893183247,0.480904199680805
2019-03-31,39125.3,76869.97,0.5089802949058,0.4954547397528251
2019-04-30,39335.1,75640.44,0.5200273821781047,0.5098227888007432
2019-05-31,39452.3,76354.62,0.5166982692075477,0.5152353154304842
2019-06-30,39456.1,79964.14,0.4934224266027247,0.510049359329459
2019-07-31,39785.3,86347.36,0.4607587307822729,0.49029314219751513
2019-08-31,39652.6,93655.51,0.423387796404077,0.4591896512630249
2019-09-30,39753.7,100012.2,0.3974885064022189,0.4272116778628563
2019-10-31,39801.8,102988.11,0.3864698555978938,0.40244871946806327
2019-11-30,40126.3,102638.55,0.3909476507608496,0.3916353375869875
2019-12-31,40027.1,100603.23,0.3978709232298009,0.3917628098628481
2020-01-31,39934.7,99558.55,0.4011177342377927,0.3966454360761478
2020-02-29,39916.6,98496.65,0.4052584529524608,0.4014157034733515
2020-03-31,34587.3,95143.22,0.3635287937490449,0.3899683269797662
2020-04-30,31331.3,91117.8,0.3438548779711538,0.37088070822421987
2020-05-31,30281.5,88193.26,0.3433539025544582,0.35024585809155234
2020-06-30,32015.5,86687.31,0.3693216458095193,0.35217680877837715
2020-07-31,31620.6,92862.81,0.3405087569501719,0.3510614351047165
2020-08-31,31737.7,100908.5,0.3145195895291279,0.3414499974296064
2020-09-30,32024.2,108503.49,0.2951444234650885,0.3167242566481295
2020-10-31,32847.3,112187.32,0.29278977338972,0.30081792879464553
2020-11-30,33186.7,112774.39,0.2942751452701273,0.29406978070831197
2020-12-31,33422.6,111026.13,0.3010336395585435,0.29603285273946367
2021-01-31,33552.3,108703.83,0.3086579378113908,0.3013222408800205
2021-02-28,33943.2,106461.52,0.3188306911267094,0.3095074228322146
2021-03-31,34264.6,103055.38,0.332487251029495,0.31999195998919844
2021-04-30,34060.9,100095.66,0.3402834848184227,0.33053380899154244
2021-05-31,34023.0,98869.34,0.3441208366516859,0.3389638574998679
2021-06-30,34287.9,101531.59,0.3377067176826444,0.3407036797175844
2021-07-31,34144.2,109439.95,0.3119902741183635,0.3312726094842313
2021-08-31,31591.6,119654.76,0.2640229272951615,0.3045733063653899
2021-09-30,31959.9,127708.47,0.250256697930842,0.2754232997814557
2021-10-31,31824.8,131167.96,0.2426263242944389,0.2523019831734808
2021-11-30,32057.1,130627.45,0.2454086028625683,0.24609720836261642
2021-12-31,32050.4,127956.72,0.2504784430235473,0.2461711233935182
