Date,Foreign Exchange Reserves USD mn,GDP in mil USD,FER/GDP,FER/GDP MA3
2019-06-30,35671.44594944,59110.55,0.6034700396027444,0.6758833903657603
2019-07-31,38124.83541513,62797.43,0.6071082115164586,0.6270313944106206
2019-08-31,37796.29187404,65319.02,0.578641441253099,0.5964065641241006
2019-09-30,37284.22753697,67953.44,0.5486731435078195,0.578140932092459
2019-10-31,37577.6587393,72507.0,0.5182624951977051,0.5485256933195412
2019-11-30,35905.04782263,75563.18,0.4751659184093364,0.5140338523716202
2019-12-31,35596.84247363,74873.79,0.4754246108502054,0.4896176748190822
2020-01-31,37979.6764763,67817.03,0.560031550722584,0.5035406933273752
2020-02-29,38062.34898171,57901.7,0.6573615106587544,0.5642725574105145
2020-03-31,36234.52103291,50304.15,0.7203087823352546,0.6459006145721976
2020-04-30,34892.79945585,46528.87,0.7499171902487638,0.7091958277475908
2020-05-31,38236.51405826,47820.61,0.799582315203842,0.7566027625959535
2020-06-30,37965.59778975,52736.93,0.7199053450731774,0.7564682835085943
2020-07-31,41458.86743159,57967.57,0.7152079590638352,0.7448985397802849
2020-08-31,41334.99043187,64837.84,0.6375133784819174,0.6908755608729766
2020-09-30,36807.59404686,70124.95,0.5248858508542252,0.6258690627999925
2020-10-31,37966.97234568,76364.56,0.4971805291051241,0.5531932528137555
2020-11-30,38481.58077202,81194.27,0.473944537859876,0.4986703059397417
2020-12-31,44289.24492946,82942.7,0.533973995655555,0.501699687540185
2021-01-31,44022.68550875,74931.2,0.5875080808628449,0.5318088714594252
2021-02-28,41072.30226908,64742.89,0.6343909310980711,0.5852910025388236
2021-03-31,40528.88593044,55999.66,0.7237345000030357,0.6485445039879839
2021-04-30,44667.76267986,55647.96,0.8026846389312385,0.7202700233441149
2021-05-31,44383.29424445,61561.22,0.7209619017370026,0.7491270135570923
2021-06-30,42213.96182297,66980.34,0.6302440659896621,0.7179635355526344
2021-07-31,44852.94358416,70217.07,0.6387754941093383,0.6633271539453341
2021-08-31,45217.83584626,73613.7,0.6142584307847588,0.6277593302945864
2021-09-30,43861.42081001,77233.76,0.567904771307392,0.6069795654004962
2021-10-31,42186.26359305,81198.97,0.519541856171944,0.567235019421365
2021-11-30,40511.20989845,83850.34,0.4831370975770641,0.5235279083521333
2021-12-31,41978.60913845,82328.72,0.5098902198218314,0.504189724523613
2022-01-31,44503.41059511,75701.25,0.587882110204389,0.5269698092010947
2022-02-28,43174.32812603,67778.53,0.6369912142684416,0.5782545147648872
2022-03-31,40752.85306412,60143.72,0.67759116104092,0.6341548285045834
2022-04-30,39007.92122134,60375.86,0.6460847302438425,0.6535557018510679
2022-05-31,40211.97588186,64499.12,0.6234499925248592,0.6490419612698738
2022-06-30,40351.21108062,70904.42,0.5690930280597458,0.6128759169428157
2022-07-31,40012.28484033,73070.73,0.5475829356067745,0.5800419853971265
2022-08-31,39536.16534653,76852.16,0.5144444261102095,0.5437067965922432
2022-09-30,39258.98353084,78436.34,0.5005203395625039,0.5208492337598292
2022-10-31,42260.2234352,81791.34,0.5166833485696652,0.5105493714141262
2022-11-30,43489.18843826,88059.43,0.4938617980863605,0.5036884954061764
2022-12-31,46228.27246899,90246.45,0.5122447749356346,0.5075966405305533
2023-01-31,50807.39436751,84708.69,0.5997896363113395,0.5352987364444447
2023-02-28,51495.17567652,76132.3,0.6763906472879447,0.5961416861783061
2023-03-31,54190.47267727,69251.54,0.7825164996658559,0.6862322610883799
2023-04-30,55183.03160829,70770.98,0.7797409560852486,0.7462160343463496
2023-05-31,52924.06489309,75255.21,0.703261141562026,0.7551728657710434
2023-06-30,54666.84106635,82540.31,0.6623047704370144,0.7151022893614295
