Date,Foreign Exchange Reserves USD mn,GDP in mil USD,FER/GDP,FER/GDP MA3
1998-01-31,8531.6,11818.03,0.7219138892014997,
1998-02-28,9025.6,11468.94,0.7869602596229468,
1998-03-31,9421.0,11176.09,0.8429602839633539,0.7839448109292668
1998-04-30,9934.8,11342.88,0.8758622148872244,0.835260919491175
1998-05-31,10049.5,11821.2,0.8501251987953845,0.8563158992153209
1998-06-30,9531.4,11884.15,0.8020262282115255,0.8426712139647115
1998-07-31,9671.1,11903.75,0.8124414575238895,0.8215309615102665
1998-08-31,9324.0,11742.13,0.7940637686688872,0.8028438181347674
1998-09-30,8713.4,11981.8,0.7272196164182343,0.7779082808703371
1998-10-31,8169.5,12734.26,0.6415370818563466,0.7209401556478227
1998-11-30,8625.9,13103.3,0.6582998176031992,0.6756855052925933
1998-12-31,9238.8,13276.65,0.6958683101535402,0.6652350698710287
1999-01-31,8903.9,12890.61,0.6907275916345308,0.6816319064637568
1999-02-28,9258.1,11874.6,0.7796557357721523,0.7220838791867411
1999-03-31,8661.4,10990.57,0.7880755957152359,0.7528196410406397
1999-04-30,8508.4,11071.28,0.7685109580825342,0.7787474298566407
1999-05-31,8573.8,11639.21,0.7366307507124624,0.7644057681700774
1999-06-30,9120.2,11886.06,0.7673022010657864,0.7574813032869278
1999-07-31,9545.6,11991.44,0.7960345046132908,0.7666558187971799
1999-08-31,9517.5,12193.24,0.7805554553178646,0.7812973869989807
1999-09-30,10026.7,12191.86,0.8224093780604437,0.7996664459971997
1999-10-31,9951.5,12824.38,0.7759829325082382,0.7929825886288487
1999-11-30,10614.3,13029.64,0.8146272652199139,0.8043398585961986
1999-12-31,10706.6,12966.21,0.8257308804963055,0.8054470260748192
2000-01-31,11000.7,12594.99,0.8734187164896519,0.8379256207352904
2000-02-29,11306.9,11624.12,0.9727101922554136,0.8906199297471237
2000-03-31,10436.6,10999.64,0.9488128702393898,0.9316472596614851
2000-04-30,10074.0,10928.54,0.9218065725156334,0.947776545003479
2000-05-31,10473.3,10944.92,0.956909689609426,0.9425097107881498
2000-06-30,10259.2,11924.16,0.8603708772777287,0.913029046467596
2000-07-31,9991.3,12073.7,0.8275259448222168,0.8816021705697904
2000-08-31,10110.9,11734.81,0.8616159954869316,0.8498376058622923
2000-09-30,10322.1,11435.66,0.9026238975275586,0.8639219459455689
2000-10-31,9853.3,11581.57,0.8507741178441265,0.8716713369528722
2000-11-30,10522.1,11882.45,0.8855160341512062,0.8796380165076304
2000-12-31,10915.2,12485.5,0.8742301069240319,0.8701734196397881
2001-01-31,10478.8,12693.1,0.8255508898535424,0.8617656769762602
2001-02-28,10826.7,11985.99,0.9032795789083756,0.8676868585619832
2001-03-31,10414.9,11603.76,0.8975452784269926,0.8754585823963036
2001-04-30,10976.4,11727.26,0.935973108808025,0.9122659887144643
2001-05-31,10664.0,12576.57,0.8479259448323351,0.8938147773557842
