Date,CPI yryrl
2004-05-31,3.343477608623742
2004-06-30,4.305948946044701
2004-07-31,4.49733656427312
2004-08-31,4.49733656427312
2004-09-30,4.305948946044701
2004-10-31,4.401688541677426
2004-11-30,4.401688541677426
2004-12-31,4.305948946044701
2005-01-31,3.6331929247390207
2005-02-28,3.5367143837291346
2005-03-31,3.343477608623742
2005-04-30,2.955880224154443
2005-05-31,2.4692612590371414
2005-06-30,1.3902905168991433
2005-07-31,1.2916225266546228
2005-08-31,1.5873349156290164
2005-09-30,1.7839918128331016
2005-10-31,1.5873349156290164
2005-11-30,0.9950330853168092
2005-12-31,0.6975613736425138
2006-01-31,0.5982071677547469
2006-02-28,0.6975613736425138
2006-03-31,0.3992021269537457
2006-04-30,0.6975613736425138
2006-05-31,0.8959741371471801
2006-06-30,0.7968169649176882
2006-07-31,1.0939940038334264
2006-08-31,1.5873349156290164
2006-09-30,1.5873349156290164
2006-10-31,1.1928570865273813
2006-11-30,1.3902905168991433
2006-12-31,1.3902905168991433
2007-01-31,1.5873349156290164
2007-02-28,1.8821754240587667
2007-03-31,2.4692612590371414
2007-04-30,2.273948696948934
2007-05-31,2.273948696948934
2007-06-30,2.5667746748577813
2007-07-31,2.273948696948934
2007-08-31,1.488861249375056
2007-09-30,2.273948696948934
2007-10-31,2.955880224154443
2007-11-30,3.5367143837291346
2007-12-31,3.922071315328133
2008-01-31,3.922071315328133
2008-02-29,4.1141943331175215
2008-03-31,4.018178963283177
2008-04-30,3.922071315328133
2008-05-31,4.305948946044701
2008-06-30,4.49733656427312
2008-07-31,4.688358589885046
2008-08-31,4.688358589885046
2008-09-30,4.401688541677426
2008-10-31,4.1141943331175215
2008-11-30,3.6331929247390207
2008-12-31,3.246719013750141
2009-01-31,2.761516703297339
2009-02-28,3.246719013750141
2009-03-31,3.5367143837291346
2009-04-30,3.922071315328133
2009-05-31,3.5367143837291346
2009-06-30,3.4401426717332315
2009-07-31,3.5367143837291346
2009-08-31,3.6331929247390207
2009-09-30,3.343477608623742
2009-10-31,3.0529205034822793
2009-11-30,3.246719013750141
2009-12-31,3.4401426717332315
2010-01-31,3.4401426717332315
2010-02-28,2.858745685191247
2010-03-31,2.5667746748577813
2010-04-30,2.3716526617316065
2010-05-31,2.176149178151271
2010-06-30,2.273948696948934
2010-07-31,1.980262729617973
2010-08-31,1.980262729617973
2010-09-30,2.4692612590371414
2010-10-31,2.761516703297339
2010-11-30,2.6641930946421093
2010-12-31,3.0529205034822793
2011-01-31,3.5367143837291346
2011-02-28,3.5367143837291346
2011-03-31,4.210117601863533
2011-04-30,4.401688541677426
2011-05-31,4.879016416943205
2011-06-30,4.1141943331175215
2011-07-31,4.018178963283177
2011-08-31,4.210117601863533
2011-09-30,3.825871211709027
2011-10-31,4.210117601863533
2011-11-30,4.688358589885046
2011-12-31,4.49733656427312
2012-01-31,4.018178963283177
2012-02-29,4.210117601863533
2012-03-31,3.825871211709027
2012-04-30,3.922071315328133
2012-05-31,3.5367143837291346
2012-06-30,4.210117601863533
2012-07-31,3.922071315328133
2012-08-31,3.729578474369693
2012-09-30,3.729578474369693
2012-10-31,3.343477608623742
2012-11-30,2.761516703297339
