date,imf_fci,fci
2011-11-01,-1.3473854056025865,0.07442465238041449
2011-12-01,-1.7086732215006737,-0.17589631110620943
2012-01-01,0.0116732449677518,0.8971728256589577
2012-02-01,-0.5384377946884696,-6.9992208494526e-4
2012-03-01,-1.4430266382222845,0.1380479868617882
2012-04-01,-0.6963893140359264,0.20083869585612213
2012-05-01,-2.1968468032250303,-0.6316052176798252
2012-06-01,0.3638762643173085,0.9476433126650744
2012-07-01,0.01060936917361174,0.7179047574491729
2012-08-01,0.242271124284665,0.8547009119468523
2012-09-01,0.32878852235798545,1.2061141540509146
2012-10-01,-0.0952551205359868,0.9822631788835858
2012-11-01,-0.6091050978628186,0.17485952705419452
2012-12-01,0.02269169532719785,0.17664740308612048
2013-01-01,0.28498477808398764,0.693486616124587
2013-02-01,-0.49416823202427007,0.23725530891049867
2013-03-01,-0.690044954459638,0.4157614753499913
2013-04-01,0.36324004731236015,1.2650979244895728
2013-05-01,-0.3053128801638426,1.6033800350428988
2013-06-01,-0.21343839508339824,0.8667040577517894
2013-07-01,-0.8233948298440654,0.6252687628946078
2013-08-01,-0.8123455805459325,0.6839237773868937
2013-09-01,0.225056747458032,1.2684271279217676
2013-10-01,-0.24300755585963124,1.2025594878077508
2013-11-01,0.17229196884052775,1.037882513736312
2013-12-01,0.09487928961130147,0.8827654580144966
2014-01-01,-0.3861202839318916,0.888066015002348
2014-02-01,-1.1703167957699283,0.06860959038605666
2014-03-01,-0.7954196425934618,0.4363598144047439
2014-04-01,0.09039587556496605,0.486070943226963
2014-05-01,1.0325462108467949,1.4526737277088584
2014-06-01,0.19427568067628925,0.3092559132813776
2014-07-01,0.08511382486965895,0.17089021238044855
2014-08-01,1.1759305645916351,0.7966728461858643
2014-09-01,1.3027803560384534,0.8211982660954993
2014-10-01,1.3665616383412147,0.666364249196975
2014-11-01,1.118834083268144,0.9475682095476496
2014-12-01,1.2810614086465726,0.4821182665746386
2015-01-01,1.194612611690803,0.5878945389388216
2015-02-01,2.611818203283214,1.530138685554563
2015-03-01,2.431394405545386,1.660226560018311
2015-04-01,2.013418176709429,1.9987143473330569
2015-05-01,1.030016397639275,0.9317962747076776
2015-06-01,0.7436724983376071,1.0594886220181958
2015-07-01,1.4029189645070723,1.2407173994314251
2015-08-01,1.3505194178692213,0.4975581080992191
2015-09-01,1.837646600785006,0.597889384665335
2015-10-01,2.080004555086749,1.0697131733613785
2015-11-01,2.2087823502024313,1.5151554739757842
2015-12-01,1.6598939735222495,0.6250580534747321
2016-01-01,0.9531544269534236,0.7561522442460115
2016-02-01,0.7302532210832839,0.584433614295077
2016-03-01,1.2383779354775366,1.766926341306979
2016-04-01,0.7419117594571726,1.0298263110709809
2016-05-01,0.05817109776174278,1.1663588716943345
2016-06-01,0.213673468814482,1.0942785562062525
2016-07-01,0.7317323137059686,1.4377471960335206
2016-08-01,0.6712556400856033,1.245332725077242
2016-09-01,0.6157997216262443,1.0904386794339287
2016-10-01,NA,1.6235676862037751
2016-11-01,NA,0.7451236962861687
2016-12-01,NA,1.2045238055817782
2017-01-01,NA,0.4704447040749633
2017-02-01,NA,0.4706728869469908
2017-03-01,NA,0.42371832690995587
2017-04-01,NA,1.0326087851426355
2017-05-01,NA,1.073089187508849
2017-06-01,NA,0.8406133616392777
2017-07-01,NA,0.9847977995670626
2017-08-01,NA,1.2459461650774155
2017-09-01,NA,0.5070838217976054
2017-10-01,NA,1.0934331600908174
2017-11-01,NA,0.13677440468540888
2017-12-01,NA,0.3581774856976396
2018-01-01,NA,0.3644303193517902
2018-02-01,NA,-0.2027536761726173
2018-03-01,NA,0.13856742868373567
2018-04-01,NA,0.7956341234117953
2018-05-01,NA,-0.11459173018599177
2018-06-01,NA,0.29693146439069085
2018-07-01,NA,0.34880355354256987
2018-08-01,NA,0.48489736838126835
2018-09-01,NA,0.20374948557479053
2018-10-01,NA,0.078720874368886
2018-11-01,NA,0.3599703543170068
2018-12-01,NA,-0.5431697918012746
2019-01-01,NA,0.2985008335923373
2019-02-01,NA,-0.0115146271903136
2019-03-01,NA,0.4298303344308303
2019-04-01,NA,0.28778603161187616
2019-05-01,NA,-0.3671615205470386
2019-06-01,NA,-0.0101965128724266
2019-07-01,NA,0.5008736941478643
2019-08-01,NA,0.0439146614624704
2019-09-01,NA,0.22336143877684195
2019-10-01,NA,0.24337380534687705
2019-11-01,NA,-0.21511859436452027
2019-12-01,NA,0.2667576461619281
2020-01-01,NA,-0.750741246158659
2020-02-01,NA,-0.7475859108129023
2020-03-01,NA,-3.7659961829636015
2020-04-01,NA,-1.6194928798640698
2020-05-01,NA,-0.3123478562155027
2020-06-01,NA,-0.6822538060380962
2020-07-01,NA,-0.7108604772905459
2020-08-01,NA,-0.1870733074816703
2020-09-01,NA,-0.5944055428739059
2020-10-01,NA,-0.2439230669221437
2020-11-01,NA,0.8864818482767794
2020-12-01,NA,-0.24502400337533808
2021-01-01,NA,-0.3498611110419176
2021-02-01,NA,0.16302478783156904
2021-03-01,NA,0.5974344222625387
2021-04-01,NA,0.24156615612518664
2021-05-01,NA,0.6123235622571749
2021-06-01,NA,-0.4051530583352838
2021-07-01,NA,-0.02789475605240774
2021-08-01,NA,-0.17803625246148416
2021-09-01,NA,-0.6157292117873173
2021-10-01,NA,-0.6559451414996736
2021-11-01,NA,-1.5738284922189456
2021-12-01,NA,-1.4147635912281096
2022-01-01,NA,-0.9601950619125996
2022-02-01,NA,-2.7379349460959395
2022-03-01,NA,-3.555317147875294
2022-04-01,NA,-1.836217071709712
2022-05-01,NA,-1.839469371841375
2022-06-01,NA,-1.498359680607195
2022-07-01,NA,-0.711322304150199
2022-08-01,NA,-1.8375237306513637
2022-09-01,NA,-2.6414534614769027
2022-10-01,NA,-1.6315739141197645
2022-11-01,NA,-1.5158908589829574
2022-12-01,NA,-2.487288974892521
2023-01-01,NA,-1.2174232446428686
2023-02-01,NA,-1.2683027829655933
2023-03-01,NA,-1.595713208787344
2023-04-01,NA,-0.3705213781414888
2023-05-01,NA,-0.21703799333283236
2023-06-01,NA,0.01728128292263954
