Date,FCI
2008-02,1.2117470394468959
2008-03,1.0865946866671499
2008-04,0.8146165359592036
2008-05,0.7521221376680871
2008-06,0.299143789319499
2008-07,0.1604801305893919
2008-08,-0.14306578416515922
2008-09,-0.3385857975342818
2008-10,-0.6881087630265107
2008-11,-0.9219834088543273
2008-12,-1.1312122791012522
2009-01,-1.6367819351710031
2009-02,-1.5052614872569183
2009-03,-1.6765905722966858
2009-04,-1.8076600966499818
2009-05,-1.5145948938833556
2009-06,-1.766954509405709
2009-07,-2.0627789212004446
2009-08,-2.1439177964453178
2009-09,-2.1419467272702724
2009-10,-2.072352355121442
2009-11,-1.942668325212165
2009-12,-1.9816002447337504
2010-01,-1.8398495509540904
2010-02,-1.837339136205561
2010-03,-1.359711370052087
2010-04,-1.169972324703123
2010-05,-1.0134904095180657
2010-06,-0.9716077018490126
2010-07,-0.9182455126724173
2010-08,-0.8897427806786495
2010-09,-0.8237348883946624
2010-10,-0.5412043028776714
2010-11,-0.6622989870812263
2010-12,-0.6428053002746816
2011-01,-0.4037993280459269
2011-02,-0.8115524527730106
2011-03,-0.9683700771642388
2011-04,-0.8796405199333197
2011-05,-0.8534236125344367
2011-06,-0.6429012885307441
2011-07,-0.6707674737386242
2011-08,-0.6143670409753946
2011-09,-0.2197119903533782
2011-10,-0.2211850385990275
2011-11,-0.1690508596989328
2011-12,0.10238445461491981
2012-01,0.1033285979324811
2012-02,0.15640267366043237
2012-03,0.005869360579068632
2012-04,0.1870227734174497
2012-05,0.34894382877948527
2012-06,0.16525991932060258
2012-07,0.16614743392080927
2012-08,0.13313225650298774
2012-09,0.7938463267708687
2012-10,0.7749492267123722
2012-11,0.8505901400903556
2012-12,1.0460505295905849
2013-01,1.350351699304646
2013-02,1.6281897548309132
2013-03,1.6010613003179277
2013-04,1.4837311464465472
2013-05,1.976525862929592
2013-06,1.5361202067725013
2013-07,1.6490749022314188
2013-08,1.2731508335508288
2013-09,1.0853420846709945
2013-10,1.1380147383749804
2013-11,1.2523554863468678
2013-12,1.2266810682799068
2014-01,1.062385275367993
2014-02,0.7395562882768797
2014-03,0.44487759838999247
2014-04,0.2150269030286601
2014-05,0.4637725693096122
2014-06,0.5259395333627468
2014-07,0.5508359407727851
2014-08,0.5063148391058614
2014-09,0.4508980523480565
2014-10,0.2121143418419
2014-11,0.09560629833842475
2014-12,0.03131608988745467
2015-01,-0.21418085110585847
2015-02,-0.4792902860422933
2015-03,-0.415991989949802
2015-04,-0.06472937199938635
2015-05,0.10134443693977503
2015-06,-0.06154120087065124
2015-07,-0.14422902242627486
2015-08,-0.3445614616701985
2015-09,-0.5610616446661763
2015-10,-0.8730116088406752
2015-11,-0.8100048479919078
2015-12,-0.6671009308927146
2016-01,-0.9891898664735204
2016-02,-0.7600087194623237
2016-03,-0.5682856936654653
2016-04,-0.5779052215606899
2016-05,-0.34184218485715406
2016-06,0.5232304810136079
2016-07,0.28087795018704276
2016-08,0.39769421467167154
2016-09,0.510122350803497
2016-10,0.4867723360733927
2016-11,0.34969991310154946
2016-12,0.679426970377787
2017-01,0.6865945852108778
2017-02,0.688755507257871
2017-03,0.3286262971810823
2017-04,0.4449088147787922
2017-05,0.7631294103536711
2017-06,1.0861199286026397
2017-07,1.3593201677812228
2017-08,1.2155526692412286
2017-09,1.3199824179619308
2017-10,1.5348815901085344
2017-11,1.63794189651091
2017-12,1.4833321746509216
2018-01,1.9964700809537796
2018-02,1.9109142315974572
2018-03,1.4812974785643362
2018-04,1.5014549153285575
2018-05,1.2375699522956087
2018-06,1.2562654172282466
2018-07,1.123518489255527
2018-08,0.770666045221335
2018-09,0.4309624875690162
2018-10,0.3558717599668416
2018-11,0.14783621671359054
2018-12,0.08089839324248613
2019-01,-0.0362018058591901
2019-02,-0.09811316485549257
2019-03,-0.12641266366461962
2019-04,-0.5150854750001764
2019-05,-0.3577021337471767
2019-06,-0.4115571386265807
2019-07,-0.3261714207379675
2019-08,-0.3233155534993993
2019-09,-0.46739602548383447
2019-10,-0.6041659245143576
2019-11,-0.7843031600841049
2019-12,-0.8142082954040689
2020-01,-0.6287577246323915
2020-02,-0.6144434072222705
2020-03,-1.2483095956313404
2020-04,-0.9286548184308769
2020-05,-0.7200004100993128
2020-06,-0.9952803533609424
2020-07,-0.8135472343101527
2020-08,-0.6974815118815954
2020-09,-0.57167356903072
2020-10,-0.37495970399284145
2020-11,0.4801950931991008
2020-12,0.589324367540819
2021-01,0.6469595419295342
2021-02,0.5989995913436631
2021-03,1.0290747339095867
2021-04,0.8813658849965251
2021-05,0.6367749005436685
2021-06,0.42892065561158615
2021-07,0.47878735521446897
2021-08,0.40413368739489075
2021-09,0.6382564654773787
2021-10,0.7321319665613462
2021-11,0.6649329479733053
2021-12,0.41182329766380155
2022-01,0.5922355392791269
2022-02,0.7716124731930428
2022-03,0.609429710264779
2022-04,0.7401148053781685
2022-05,0.8949129413699459
2022-06,1.1221527590293392
2022-07,0.8886675914882496
2022-08,0.7375538672397357
2022-09,0.5582960185359198
2022-10,0.2340198045320358
2022-11,0.10585572827512872
2022-12,-0.05606569385617917
2023-01,0.035397075612373215
2023-02,0.5480504011058431
2023-03,0.42943190983548957
2023-04,0.3534748481977653
2023-05,0.2772020806020854
2023-06,0.44469262623215733
