,Date,Last Price,20 days average,Square of Difference,Square of Difference 20 days average,Volatility
5076,2002-12-09,511.32,485.90600000000006,645.8713959999965,138.74426167499922,11.778975408540388
5077,2002-12-04,511.21,484.48600000000005,714.1721759999964,106.54107588749939,10.321873661671091
5078,2002-12-03,505.24,483.158,487.61472399999974,71.27262153749956,8.44231138595939
5079,2002-12-02,498.46,482.20950000000005,264.07875024999777,47.94529033749957,6.924253774775992
5080,2002-12-01,496.01,481.6245,206.9426102499994,36.10978243749967,6.009141572429432
5081,2002-11-28,493.53,481.06350000000003,155.4136222499985,26.342182937499693,5.132463632360165
5082,2002-11-27,489.47,480.678,77.29926400000053,19.57323062499979,4.424164398505077
5083,2002-11-26,485.02,480.0835,24.369032249999673,16.356807537499762,4.044355021199272
5084,2002-11-25,480.9,479.7135,1.4077822499999213,15.842981724999765,3.9803243240971917
5085,2002-11-24,476.55,479.4665,8.505972249999912,17.41710386249978,4.173380387946896
5086,2002-11-21,476.56,479.5379999999999,8.868483999999375,17.76522969999978,4.214881931916929
5087,2002-11-20,475.86,479.88800000000003,16.22478400000016,17.459917699999806,4.178506635150866
5088,2002-11-19,475.32,480.4264999999999,26.076342249999243,17.89642951249982,4.2304171794871275
5089,2002-11-18,475.58,480.98549999999994,29.219430249999576,17.939936449999845,4.2355562149497965
5090,2002-11-17,475.6,481.5469999999999,35.36680899999868,18.22832618749988,4.269464391173662
5091,2002-11-14,481.73,481.8065,0.005852250000001531,16.470155787499944,4.058343971067503
5092,2002-11-13,477.87,481.5969999999999,13.890528999999393,16.811120987499933,4.100136703513669
5093,2002-11-12,476.6,481.575,24.750624999999662,16.54569304999997,4.067639739455791
5094,2002-11-11,476.52,481.6835,26.66173224999999,15.4427238125,3.9297231216079336
5095,2002-11-10,478.77,481.62399999999997,8.145315999999914,15.431902512500022,3.928346027592277
5096,2002-11-07,482.92,481.57550000000003,1.8076802499999522,15.450810725000016,3.9307519287027026
5097,2002-11-06,484.65,481.683,8.803088999999908,16.315053225000053,4.039189674303505
5098,2002-11-05,486.27,481.68,21.06809999999977,16.84333882500006,4.104063696508628
5099,2002-11-04,486.76,481.5285,27.368592249999818,16.4293226250001,4.053310082512822
5100,2002-11-03,484.79,481.38550000000004,11.590620249999894,16.16234012500012,4.020241301837506
5101,2002-10-31,485.82,481.34399999999994,20.034576000000502,16.92753891250012,4.114309044359711
5102,2002-10-30,477.58,481.18149999999997,12.970802249999908,16.865854912500076,4.1068059258382394
5103,2002-10-29,477.62,481.37399999999997,14.092515999999717,16.851528912500108,4.105061377433973
5104,2002-10-28,475.96,481.695,32.89022500000016,18.242860625000105,4.271166190281069
5105,2002-10-27,477.98,481.913,15.468488999999943,17.091643425000104,4.134204086036404
5106,2002-10-24,483.56,481.898,2.7622439999999258,16.349148087500105,4.043407979353568
5107,2002-10-23,486.63,481.63449999999995,24.955020250000494,16.323986337500116,4.040295328005135
5108,2002-10-22,486.5,481.309,26.946480999999732,15.674296437500079,3.9590777256199554
5109,2002-10-21,486.81,480.895,34.987225000000244,14.474119400000095,3.8044867459356584
5110,2002-10-20,480.79,480.33900000000006,0.2034009999999684,12.761181262500086,3.572279561078624
5111,2002-10-17,477.54,480.1525,6.825156249999762,12.764740012500091,3.5727776326690264
5112,2002-10-16,477.43,480.3595,8.58197025000011,13.788513450000085,3.7132887646936488
5113,2002-10-15,478.77,480.41050000000007,2.6912402500002894,13.637187387500072,3.692856264126736
5114,2002-10-14,475.33,480.4725,26.44530625000042,14.311650687500048,3.7830742376406055
5115,2002-10-13,477.8,480.7195,8.52348024999983,13.959806887500037,3.73628249567669
5116,2002-10-10,485.07,480.7004999999999,19.09253025000064,13.668523187500043,3.697096588878906
5117,2002-10-09,484.59,480.18899999999996,19.368801000000094,12.75288112500002,3.57111762967842
5118,2002-10-08,483.24,479.66399999999993,12.787776000000562,11.93313608750003,3.4544371592923833
5119,2002-10-07,483.9,479.20649999999995,22.02894225000027,11.46784508750001,3.3864206896810694
5120,2002-10-03,483.96,478.774,26.89459599999978,10.395889174999999,3.2242656799649745
5121,2002-10-02,482.57,478.23400000000004,18.800895999999618,9.436606987499994,3.071906083769488
5122,2002-10-01,481.43,477.8684999999999,12.684282250000573,8.521945000000015,2.9192370578628957
5123,2002-09-30,484.04,477.56550000000004,41.91915024999971,7.90639693749999,2.8118315983536406
5124,2002-09-29,480.32,477.179,9.865881000000122,5.816883475000007,2.411821609282081
5125,2002-09-26,477.68,476.8935,0.6185822499999836,5.403221625000002,2.324483087699285
5126,2002-09-25,478.29,476.787,2.2590090000001286,5.373858962500002,2.318158528336663
5127,2002-09-24,480.12,476.66150000000005,11.961222249999711,5.263622962499994,2.2942586956356936
5128,2002-09-23,478.22,476.5045,2.9429402500000688,4.841906050000016,2.200433150541051
5129,2002-09-22,475.69,476.54350000000005,0.7284622500000916,5.585601087500015,2.363387629547894
5130,2002-09-19,477.06,476.53599999999994,0.27457600000006055,5.582634175000009,2.3627598640149636
5131,2002-09-18,481.68,476.45500000000004,27.300624999999645,5.572324487500003,2.3605771513551517
5132,2002-09-17,478.45,476.093,5.555448999999863,4.270968850000024,2.0666322483693182
5133,2002-09-16,480.01,475.9875,16.180506249999837,3.9946244500000305,1.998655660687961
5134,2002-09-15,480.27,475.86449999999996,19.408430250000155,3.190189587500041,1.7861101834713446
5135,2002-09-12,477.42,475.77750000000003,2.697806249999948,2.2199696875000328,1.4899562703314593
5136,2002-09-11,474.84,475.72300000000007,0.7796890000001678,2.7074185750000423,1.6454235245066975
5137,2002-09-10,474.09,475.81450000000007,2.973900250000315,3.5332981750000307,1.8797069385944265
5138,2002-09-09,474.09,475.956,3.481956000000158,4.384765975000026,2.0939832795416553
5139,2002-09-08,475.25,476.01800000000003,0.5898240000000448,6.519609187500021,2.55335253882029
5140,2002-09-05,473.16,475.93649999999997,7.708952249999677,10.59429798750002,3.254888321816898
5141,2002-09-04,475.26,475.9725,0.5076562500000485,14.159566425000099,3.7629199333762204
5142,2002-09-03,475.37,475.98100000000005,0.37332100000005725,16.658234862500066,4.0814500931041735
5143,2002-09-02,476.31,475.9509999999999,0.12888100000006758,19.347680825000083,4.398599870981683
5144,2002-09-01,474.61,475.872,1.592644000000001,21.834828975000086,4.672775296865888
5145,2002-08-29,475.55,475.727,0.031328999999987284,26.700845287500066,5.167286065963454
5146,2002-08-28,475.78,475.547,0.05428899999997542,31.518444150000118,5.614128975183961
5147,2002-08-27,476.98,475.102,3.5268840000001607,42.66470751250013,6.5318226791991325
5148,2002-08-26,479.0,474.779,17.816841000000032,49.19897456250017,7.014198069808135
5149,2002-08-25,475.54,474.72200000000004,0.6691239999999732,49.24233282500016,7.017288138946566
5150,2002-08-22,475.44,475.1785000000001,0.06838224999994696,49.622445425000166,7.044320082520397
5151,2002-08-21,474.44,475.56850000000003,1.2735122500000697,49.9005827625002,7.06403445366033
5152,2002-08-20,476.34,476.171,0.02856099999999416,51.97091160000019,7.209085351138533
5153,2002-08-19,477.55,477.24699999999996,0.0918090000000328,69.78276480000031,8.353607891204872
5154,2002-08-18,478.53,478.4665,0.004032249999996997,99.90961696250028,9.995479826526603
5155,2002-08-15,476.33,479.858,12.446784000000141,146.90506355000016,12.120439907445611
5156,2002-08-14,476.67,480.829,17.29728099999993,170.39260840000014,13.053451972562666
5157,2002-08-13,476.92,481.39250000000004,20.003256250000224,181.5355948000001,13.47351456747645
