,Date,Last_Price,mom%change
121,2013-09-30,18663.34,2.552360480118513
122,2013-08-30,18198.84,-1.9054200170975737
123,2013-07-31,18552.34,-2.4790842705724727
124,2013-06-28,19023.96,-1.2397490080606337
125,2013-05-31,19262.77,5.34122422149757
126,2013-04-30,18286.07,2.4004027457493944
127,2013-03-28,17857.42,-5.038777003513972
128,2013-02-28,18804.96,-2.9071634581129167
129,2013-01-31,19368.02,6.574626372900753
130,2012-12-28,18173.2,-0.5038534965067444
131,2012-11-30,18265.23,-4.970008568980302
132,2012-10-31,19220.49,3.3990634069714587
133,2012-09-28,18588.65,6.1370392067521635
134,2012-08-31,17513.82,0.6077658458572501
135,2012-07-31,17408.02,0.38607767571436324
136,2012-06-29,17341.07,7.709713524747482
137,2012-05-31,16099.82,-11.709385726264225
138,2012-04-27,18235.03,-2.149855626333797
139,2012-03-30,18635.67,-3.3747369927421023
140,2012-02-29,19286.54,2.093422977099768
141,2012-01-31,18891.07,11.292582171572912
142,2011-12-30,16974.24,-3.7451204104639193
143,2011-11-30,17634.68,0.19664694515419873
144,2011-10-28,17600.07,11.568674683520227
145,2011-09-30,15775.1,-14.596467483250997
146,2011-08-31,18471.25,-14.555880234601556
147,2011-07-29,21617.93,-4.740558409499718
148,2011-06-30,22693.74,-2.919423567313566
149,2011-05-31,23376.19,-3.2504937595089163
150,2011-04-29,24161.56,4.7779748020036665
151,2011-03-31,23059.77,-0.41342229707844597
152,2011-02-28,23155.5,1.9646092908867998
153,2011-01-31,22709.35,6.481340381027486
154,2010-12-31,21327.07,3.3306297978065524
155,2010-11-30,20639.64,-10.83113827506222
156,2010-10-29,23146.69,-0.40120602772900604
157,2010-09-30,23239.93,3.006842618012775
158,2010-08-31,22561.54,1.3289989998037326
159,2010-07-30,22265.63,5.772803690945984
160,2010-06-30,21050.43,-4.763923410947257
161,2010-05-31,22103.42,-10.746480078950897
162,2010-04-30,24764.76,2.1414651348391733
163,2010-03-31,24245.55,14.001159498791827
164,2010-02-26,21267.81,-2.5818245779256075
165,2010-01-29,21831.46,2.8475513037399085
166,2009-12-31,21227.01,2.019089821165079
167,2009-11-30,20806.9,1.13825437849037
168,2009-10-30,20572.73,1.712870582232624
169,2009-09-30,20226.28,4.31326760165323
170,2009-08-31,19389.94,12.209976244281698
171,2009-07-31,17280.05,12.793029306520697
172,2009-06-30,15320.14,2.565039833969334
173,2009-05-29,14937.0,16.04131092421307
174,2009-04-30,12872.14,16.260064939463586
175,2009-03-31,11071.85,8.65247322168958
176,2009-02-27,10190.15,-11.513957404019246
177,2009-01-30,11516.11,-5.927122807390155
178,2008-12-31,12241.69,-3.5688009364508395
179,2008-11-28,12694.74,-6.0045758457540215
180,2008-10-31,13505.7,-28.423490505540865
181,2008-09-30,18868.9,-10.178976561391748
182,2008-08-29,21007.22,-5.411825941932007
183,2008-07-31,22209.14,8.934975906829271
184,2008-06-30,20387.52,-9.711751034521848
185,2008-05-30,22580.48,-0.007926572483638152
186,2008-04-30,22582.27,4.015334501430643
187,2008-03-31,21710.52,-7.62113744547714
188,2008-02-29,23501.61,0.11143556353552266
189,2008-01-31,23475.45,-10.520730777191172
190,2007-12-28,26235.63,1.8525578412357362
191,2007-11-30,25758.44,-5.929880648611851
192,2007-10-31,27382.17,-3.628429401628546
193,2007-09-28,28413.12,3.6817389470288675
194,2007-08-31,27404.17,-6.358231191632307
195,2007-07-31,29264.9,1.1585659458280526
196,2007-06-29,28929.73,8.325975485823879
197,2007-05-31,26706.18,5.039882319624938
198,2007-04-27,25424.8,8.54537381741179
199,2007-03-30,23423.2,0.22241029779360924
200,2007-02-28,23371.22,-2.8602565818404293
201,2007-01-31,24059.38,-3.159434430083008
202,2006-12-29,24844.32,8.582135051115205
203,2006-11-30,22880.67,2.184943078668928
204,2006-10-31,22391.43,2.9253004937249063
205,2006-09-29,21755.03,-1.698261297454642
206,2006-08-31,22130.87,-2.0510491810099007
207,2006-07-31,22594.29,5.546121998240775
208,2006-06-30,21407.03,0.7665628892242419
209,2006-05-31,21244.18,-12.777438600049518
210,2006-04-28,24356.29,5.59807050395208
211,2006-03-31,23065.09,-0.6670976171824425
212,2006-02-28,23219.99,4.5818301377760395
213,2006-01-31,22202.7,6.822120459529439
214,2005-12-30,20784.74,-1.8400092564824753
215,2005-11-30,21174.35,3.16103895977351
216,2005-10-28,20525.53,-10.559034088656041
217,2005-09-30,22948.69,6.377448733109005
218,2005-08-31,21572.89,4.103000389911711
219,2005-07-29,20722.64,10.575828172540346
220,2005-06-30,18740.66,10.840256662453614
221,2005-05-31,16907.81,3.236527139886221
222,2005-04-29,16377.74,-4.266458884135331
223,2005-03-31,17107.63,-6.9357435836062225
224,2005-02-28,18382.6,18.196998426620514
225,2005-01-31,15552.51,5.493886072781072
226,2004-12-31,14742.57,3.8656801382004113
227,2004-11-30,14193.88,7.52100404286634
228,2004-10-29,13201.03,4.384189243257866
229,2004-09-30,12646.58,3.9057775732877547
230,2004-08-31,12171.2,4.19968066845596
231,2004-07-30,11680.65,1.2455631687751
232,2004-06-30,11536.95,2.2314319817317263
233,2004-05-28,11285.13,1.9208954846447457
234,2004-04-30,11072.44,0.7291474296984489
235,2004-03-31,10992.29,7.326248738032056
236,2004-02-27,10241.94,1.7679831399213661
237,2004-01-30,10064.01,7.292331868157646
238,2003-12-31,9379.99,2.9839013373648684
239,2003-11-28,9108.21,-4.838517571244098
240,2003-10-31,9571.32,7.184155506456465
241,2003-09-30,8929.79,-1.4424180617362292
242,2003-08-29,9060.48,9.321386642985633
243,2003-07-31,8287.93,6.504432796137638
244,2003-06-30,7781.77,-6.6581502605900305
245,2003-05-30,8336.85,2.088211091409603
246,2003-04-30,8166.32,10.009443252250684
247,2003-03-31,7423.29,2.9277024572456947
248,2003-02-28,7212.14,-3.655721499372142
249,2003-01-31,7485.8,-4.007160544170578
250,2002-12-31,7798.29,-1.8448405635845027
