,Date,Last_Price,24mma,mo24mma%change
60,2018-10-31,37155.21,35931.86666666667,1.0429381619012348
61,2018-09-28,37171.41,35625.51583333333,1.0551251711964595
62,2018-08-31,37233.4,35229.38416666666,1.0685933072934735
63,2018-07-31,35742.06,34843.3775,1.0358426472108142
64,2018-06-29,36127.71,34505.29875,1.059560659183528
65,2018-05-31,35356.83,34096.877499999995,1.0482705505897778
66,2018-04-27,38295.72,33728.72583333334,1.1516567522940384
67,2018-03-29,37258.9,33252.72041666667,1.1358592356723578
68,2018-02-28,38112.0,32802.39208333333,1.1841029855593077
69,2018-01-31,40188.51,32186.389583333334,1.2753497355451269
70,2017-12-29,39377.31,31511.756250000002,1.2756788916644863
71,2017-11-30,38673.73,30867.72875,1.2786106729393842
72,2017-10-31,39611.64,30246.681666666667,1.3430213417745527
73,2017-09-29,37290.65,29494.42333333333,1.2943096388622912
74,2017-08-31,38092.26,28811.22791666667,1.354846775470441
75,2017-07-31,35769.87,28115.548333333336,1.297592045662927
76,2017-06-30,35205.42,27566.345,1.3033211880997884
77,2017-05-31,34551.9,27012.082916666666,1.3036058171892733
78,2017-04-28,32956.3,26504.867916666666,1.263958676132698
79,2017-03-31,31634.26,26073.874583333334,1.2368650111352875
80,2017-02-28,32061.33,25576.162083333333,1.2825028969872583
81,2017-01-31,32481.29,24999.03125,1.334787217406392
82,2016-12-30,32003.05,24334.43291666666,1.3506784243741583
83,2016-11-30,30014.04,23694.055833333332,1.2955854744963784
84,2016-10-28,29802.79,23166.39125,1.3160121235466622
85,2016-09-30,27664.25,22646.288333333334,1.2439628338884627
86,2016-08-31,27969.24,22238.8075,1.282154799835505
87,2016-07-29,27628.17,21814.245833333334,1.291449441260955
88,2016-06-30,26325.6,21393.14875,1.249346891015358
89,2016-05-31,26521.19,21071.489583333332,1.2769527394210052
90,2016-04-29,26871.59,20769.124166666665,1.3187919265459511
91,2016-03-31,26451.02,20375.913333333334,1.3222730747281055
92,2016-02-29,23327.94,20004.20375,1.1798724461104069
93,2016-01-29,23997.31,19771.577916666665,1.226754946123233
94,2015-12-30,23920.65,19561.616666666665,1.2369491545362954
95,2015-11-30,23768.6,19338.42625,1.2423603719800045
96,2015-10-30,21557.44,19131.80791666667,1.1335258026271458
97,2015-09-30,20893.96,19018.040833333333,1.1040344220140117
98,2015-08-31,21395.95,18925.09833333333,1.1385738857807086
99,2015-07-31,22588.99,18791.885416666668,1.2129168805146493
100,2015-06-30,21903.13,18623.691666666666,1.1837145504679092
101,2015-05-29,22378.74,18503.72625,1.217963911025394
102,2015-04-30,22612.46,18373.894166666665,1.2428780067160417
103,2015-03-31,19689.16,18193.627916666668,1.086759843540935
104,2015-02-27,18210.19,18117.305416666666,1.003753840344999
105,2015-01-30,16530.93,18142.087499999998,0.9052934714766796
106,2014-12-30,16634.0,18260.299583333333,0.9077497827979625
107,2014-11-28,17350.09,18324.432916666665,0.9448620702542149
108,2014-10-31,17320.32,18362.56375,0.939191331619377
109,2014-09-30,17884.71,18441.7375,0.9682553102640427
110,2014-08-29,17779.76,18471.068333333333,0.9631512480709967
111,2014-07-31,17521.84,18459.9875,0.9494233211209063
112,2014-06-30,18605.78,18455.245,1.0110436468752733
113,2014-05-30,19264.42,18402.548749999998,1.0543892737861096
114,2014-04-30,17434.53,18270.690416666668,0.9524960410047807
115,2014-03-31,17529.99,18304.044583333332,0.9553068412947014
116,2014-02-28,17744.92,18350.114583333332,0.9636463521415601
117,2014-01-31,18958.24,18414.34875,1.0296927743726085
118,2013-12-30,18564.08,18411.55,1.0119253026023731
119,2013-11-29,18809.76,18345.306666666667,1.0280610690277212
120,2013-10-31,18827.03,18296.344999999998,1.0318882578662376
121,2013-09-30,18663.34,18245.221666666668,1.029708429307158
122,2013-08-30,18198.84,18124.87833333333,1.0034522750491885
123,2013-07-31,18552.34,18136.22875,1.0157894732039243
124,2013-06-28,19023.96,18263.961666666666,1.0329638456916514
125,2013-05-31,19262.77,18416.869166666667,1.0362867892344603
126,2013-04-30,18286.07,18588.26166666667,0.970955152766818
127,2013-03-28,17857.42,18833.07375,0.9374053305614228
128,2013-02-28,18804.96,19049.838333333333,0.9778405502923583
129,2013-01-31,19368.02,19231.110833333332,0.9998805948934065
130,2012-12-28,18173.2,19370.332916666666,0.9318756232615604
131,2012-11-30,18265.23,19501.744166666667,0.9318672587578658
132,2012-10-31,19220.49,19600.677916666664,0.9724867351641528
133,2012-09-28,18588.65,19764.26958333333,0.9313850128524641
134,2012-08-31,17513.82,19958.072916666668,0.8683794799648055
135,2012-07-31,17408.02,20168.394583333335,0.8545577136287513
136,2012-06-29,17341.07,20370.795000000002,0.84486104216972
137,2012-05-31,16099.82,20525.351666666666,0.7749425384914491
138,2012-04-27,18235.03,20775.501666666667,0.866372068181968
139,2012-03-30,18635.67,21047.57375,0.8756821049917313
140,2012-02-29,19286.54,21281.31875,0.9027642695538255
141,2012-01-31,18891.07,21363.871666666666,0.879211064850341
142,2011-12-30,16974.24,21486.387916666667,0.7835378444566582
143,2011-11-30,17634.68,21663.586666666666,0.8090875462604256
144,2011-10-28,17600.07,21795.7625,0.802936698881839
145,2011-09-30,15775.1,21919.623333333333,0.7136410932821766
146,2011-08-31,18471.25,22105.08916666667,0.8341662419878427
147,2011-07-29,21617.93,22143.367916666666,0.9843054758088531
148,2011-06-30,22693.74,21962.622916666664,1.0479488218242823
149,2011-05-31,23376.19,21655.389583333334,1.097280182352815
150,2011-04-29,24161.56,21303.756666666664,1.159753163565318
151,2011-03-31,23059.77,20833.364166666666,1.134057256938455
152,2011-02-28,23155.5,20333.8675,1.1698451946286545
153,2011-01-31,22709.35,19793.644583333335,1.1749906861903576
154,2010-12-31,21327.07,19327.259583333333,1.1255161385833703
155,2010-11-30,20639.64,18948.702083333334,1.1086052124108385
156,2010-10-29,23146.69,18617.664583333335,1.2706820961182932
157,2010-09-30,23239.93,18215.95666666667,1.2886851801890027
158,2010-08-31,22561.54,18033.830416666668,1.2555765914484387
159,2010-07-30,22265.63,17969.06708333333,1.239271178145363
160,2010-06-30,21050.43,17966.713333333333,1.1734389846606181
161,2010-05-31,22103.42,17939.092083333333,1.2307732855961226
162,2010-04-30,24764.76,17958.969583333335,1.3859813608465286
163,2010-03-31,24245.55,17868.032499999998,1.3649924260683994
164,2010-02-26,21267.81,17762.40625,1.191108192617323
165,2010-01-29,21831.46,17855.48125,1.2180028645980199
166,2009-12-31,21227.01,17923.98083333333,1.1706497773264541
167,2009-11-30,20806.9,18132.673333333332,1.1345719058917512
168,2009-10-30,20572.73,18338.9875,1.104711687881873
169,2009-09-30,20226.28,18622.714166666665,1.0665713272884054
170,2009-08-31,19389.94,18963.8325,1.0047767852834204
171,2009-07-31,17280.05,19297.75875,0.8728564282873866
172,2009-06-30,15320.14,19797.1275,0.7523077116667091
173,2009-05-29,14937.0,20364.193750000002,0.7162456729371328
174,2009-04-30,12872.14,20854.576250000002,0.6021320326886497
175,2009-03-31,11071.85,21377.60375,0.5057430538944312
176,2009-02-27,10190.15,21892.243333333332,0.45407707250705354
177,2009-01-30,11516.11,22441.454583333336,0.5014833848019747
178,2008-12-31,12241.69,22964.090833333332,0.5211624824535942
179,2008-11-28,12694.74,23489.20041666667,0.5308582764413451
180,2008-10-31,13505.7,23913.614166666666,0.55615968546452
181,2008-09-30,18868.9,24283.85291666667,0.7731853892087159
182,2008-08-29,21007.22,24404.108333333334,0.8591584248893086
183,2008-07-31,22209.14,24450.927083333332,0.9077190784721036
184,2008-06-30,20387.52,24466.975000000002,0.8318226719685435
185,2008-05-30,22580.48,24509.454583333336,0.9233944295002435
186,2008-04-30,22582.27,24453.77541666667,0.920684634984779
187,2008-03-31,21710.52,24527.692916666667,0.8831110580808219
188,2008-02-29,23501.61,24584.13333333333,0.9564230924541046
189,2008-01-31,23475.45,24572.39916666667,0.957424762326068
190,2007-12-28,26235.63,24519.367916666666,1.0800001111465707
191,2007-11-30,25758.44,24292.247499999998,1.0687597813287126
192,2007-10-31,27382.17,24101.243749999998,1.1497601155939412
193,2007-09-28,28413.12,23815.550416666665,1.2045651014280332
194,2007-08-31,27404.17,23587.86583333333,1.1738827277554427
195,2007-07-31,29264.9,23344.895833333332,1.27299753410712
196,2007-06-29,28929.73,22988.968333333334,1.2820947842729642
197,2007-05-31,26706.18,22564.42375,1.20536148903672
198,2007-04-27,25424.8,22156.158333333336,1.1673892024717625
199,2007-03-30,23423.2,21779.1975,1.0886385447513918
200,2007-02-28,23371.22,21516.048749999998,1.0968186625427958
201,2007-01-31,24059.38,21308.189583333333,1.1482142962249693
202,2006-12-29,24844.32,20953.736666666668,1.2099802850284909
203,2006-11-30,22880.67,20532.830416666668,1.1343416377825508
204,2006-10-31,22391.43,20170.880833333333,1.1315691028592025
205,2006-09-29,21755.03,19787.947500000002,1.1209062969613137
206,2006-08-31,22130.87,19408.42875,1.165184773639639
207,2006-07-31,22594.29,18993.4425,1.2187629585287971
208,2006-06-30,21407.03,18538.7075,1.1809176182811107
209,2006-05-31,21244.18,18127.454166666666,1.1993895551833293
210,2006-04-28,24356.29,17712.493749999998,1.4194469374672185
211,2006-03-31,23065.09,17159.0,1.3847944380292148
212,2006-02-28,23219.99,16655.966666666667,1.4408737705555943
213,2006-01-31,22202.7,16115.214583333334,1.4223896518147703
214,2005-12-30,20784.74,15609.435833333335,1.3733588776948382
215,2005-11-30,21174.35,15134.237916666667,1.4471773863646817
216,2005-10-28,20525.53,14631.48208333333,1.4480033824673717
217,2005-09-30,22948.69,14175.056666666665,1.6885290521139606
218,2005-08-31,21572.89,13590.935833333335,1.6506177749517366
219,2005-07-29,20722.64,13069.585416666667,1.65101266006837
220,2005-06-30,18740.66,12551.472500000002,1.5494740961590237
221,2005-05-31,16907.81,12094.852083333333,1.4404669216776713
222,2005-04-29,16377.74,11737.72875,1.4372003020028916
223,2005-03-31,17107.63,11395.58625,1.5563607907866024
224,2005-02-28,18382.6,10992.072083333333,1.7462938362670222
225,2005-01-31,15552.51,10526.63625,1.5261738275136019
226,2004-12-31,14742.57,10190.523333333333,1.4889712621746873
227,2004-11-30,14193.88,9901.178333333333,1.4722716288400266
228,2004-10-29,13201.03,9640.8025,1.4048403972195553
229,2004-09-30,12646.58,9396.818333333335,1.3797581742663065
230,2004-08-31,12171.2,9165.794583333332,1.3556635000200026
231,2004-07-30,11680.65,8978.039166666667,1.3296076794230185
232,2004-06-30,11536.95,8785.035000000002,1.3404892113553613
233,2004-05-28,11285.13,8606.522083333333,1.3316664258281308
234,2004-04-30,11072.44,8474.442083333333,1.3221630992100863
235,2004-03-31,10992.29,8374.488749999999,1.3316715472504839
236,2004-02-27,10241.94,8254.505416666667,1.2553463021411253
237,2004-01-30,10064.01,8158.657083333334,1.2459828370079067
238,2003-12-31,9379.99,8077.1658333333335,1.1749274228937399
239,2003-11-28,9108.21,7983.463333333334,1.152815700824137
240,2003-10-31,9571.32,7900.837916666666,1.2295755642819874
241,2003-09-30,8929.79,7784.247083333335,1.1643371950266117
242,2003-08-29,9060.48,7669.419166666667,1.198966839108266
243,2003-07-31,8287.93,7556.90625,1.1070831109124513
244,2003-06-30,7781.77,7486.27625,1.0456041623405994
245,2003-05-30,8336.85,7442.367083333334,1.1279704763264735
246,2003-04-30,8166.32,7391.017916666667,1.1130589333500982
247,2003-03-31,7423.29,7336.826249999999,1.0162333617624795
248,2003-02-28,7212.14,7304.709999999999,0.9878644130362835
249,2003-01-31,7485.8,7300.73875,1.021500503702174
250,2002-12-31,7798.29,7328.239166666666,1.0638311320690368
251,2002-11-29,7944.86,7330.383333333334,
252,2002-10-31,7345.41,,
253,2002-09-30,7102.01,,
254,2002-08-30,7665.07,,
255,2002-07-31,7048.55,,
256,2002-06-28,7252.64,,
257,2002-05-31,8115.21,,
258,2002-04-30,8673.56,,
259,2002-03-29,8112.69,,
260,2002-02-28,7941.58,,
261,2002-01-31,8108.22,,
262,2001-12-28,7131.13,,
263,2001-11-30,7125.2,,
264,2001-10-31,6773.14,,
265,2001-09-28,6173.92,,
266,2001-08-31,6360.17,,
267,2001-07-31,6592.81,,
268,2001-06-29,6727.95,,
269,2001-05-31,7104.47,,
270,2001-04-27,6865.72,,
271,2001-03-30,6652.5,,
272,2001-02-28,7116.83,,
273,2001-01-31,8145.81,,
274,2000-12-29,7849.75,,
