,Date,Last Price,20 days average,Square of Difference,Square of Difference 20 days average,Volatility
1698,2016-12-27,51368.63,50432.1305,877031.3135002464,2476808.447045149,1573.7879295016685
1699,2016-12-23,51295.58,50275.2725,1041027.3945562553,2434786.9145685863,1560.380374962652
1700,2016-12-22,51423.71,50139.4475,1649330.1689062426,2396148.248568586,1547.9496918726352
1701,2016-12-21,51223.85,50009.5035,1474637.4220622492,2343602.4220824745,1530.882889734703
1702,2016-12-20,51485.36,49875.3445,2592149.9102402544,2282756.3832275616,1510.879341055255
1703,2016-12-19,51129.31,49702.5835,2035548.5058022416,2153148.970148349,1467.3612268791721
1704,2016-12-16,51115.26,49521.735,2539321.925625005,2064588.233356037,1436.867507237893
1705,2016-12-15,50881.35,49311.5175,2464374.07805624,2001994.2922587986,1414.9184754814669
1706,2016-12-14,51357.8,49131.1605,4957923.462960271,1912364.1077287863,1382.8825357667897
1707,2016-12-13,51139.37,48945.0025,4815248.7250562515,1675386.8196548228,1294.3673433978558
1708,2016-12-12,50411.42,48767.025,2704034.9160249894,1447305.3083835226,1203.0400277561519
1709,2016-12-09,50693.75,48623.4465,4286156.582112257,1326088.5513233857,1151.5591827272212
1710,2016-12-08,51123.43,48511.1385,6824066.880972247,1119413.3788163853,1058.0233356672175
1711,2016-12-07,50380.35,48365.7035,4058800.519962231,779902.4759867855,883.1208728066536
1712,2016-12-06,50269.7,48253.0675,4066806.6400562488,577589.3196321864,759.9929734097457
1713,2016-12-05,49647.48,48125.3835,2316777.755312249,378589.8450921865,615.2965505284313
1714,2016-12-02,48474.03,48023.552,202930.42848399596,270837.469959024,520.4204741927665
1715,2016-12-01,48404.21,47994.831,167591.16564100067,261583.0826024366,511.4519357695663
1716,2016-11-30,48618.64,47969.5755,421284.72516025056,254183.36332699907,504.16600770678605
1717,2016-11-29,48199.38,47996.5835,41126.42041224868,295798.08578509866,543.8732258395321
1718,2016-11-28,48231.47,48040.157,36600.663969000736,356423.41062979883,597.012069082191
1719,2016-11-25,48579.08,48061.14750000001,268254.0745562452,386544.0364657989,621.7266573549817
1720,2016-11-24,48824.83,48051.257999999994,598413.6391840114,390373.05149178684,624.798408682182
1721,2016-11-23,48540.67,48033.012,257716.64496399576,386302.21706383635,621.5321528801518
1722,2016-11-22,48030.14,48031.424,1.648655999999103,407620.1128028368,638.4513394165892
1723,2016-11-21,47512.34,48026.474,264333.7699560056,412191.06349614944,642.021077143227
1724,2016-11-18,46910.91,48045.5655,1287443.103680235,402583.1907479615,634.4944371292482
1725,2016-11-17,47274.21,48093.825999999994,671770.387455991,341033.0345659997,583.9803374823503
1726,2016-11-16,47634.64,48101.949,218377.70148100104,309236.8928377128,556.0907235673984
1727,2016-11-15,47579.82,48083.4255,253618.49963024782,305032.03137611266,552.2970499433368
1728,2016-11-14,47539.85,48068.7165,279699.77482225397,298546.9576117127,546.3945073037545
1729,2016-11-10,48447.59,48056.8815,152653.13197224482,289959.5525505999,538.4789248899161
1730,2016-11-09,48214.73,48030.7495,33848.824380251885,286781.35177618754,535.5197025098026
1731,2016-11-08,48127.63,48015.659499999994,12537.392870250691,290642.6218213749,539.1128099214254
1732,2016-11-07,47716.02,48010.667499999996,86817.14925624948,302711.10956106236,550.1918843104307
1733,2016-11-04,47610.85,48013.007,161730.2526489994,302945.3377260624,550.4047035827931
1734,2016-11-03,47899.61,48033.186499999996,17842.68135224882,311445.09079041274,558.0726572682205
1735,2016-11-02,47899.1,48039.0885,19596.780132249853,326994.08363931294,571.833965097661
1736,2016-10-31,49158.8,48039.16650000001,1253579.1743222417,335406.4126967504,579.1428258182522
1737,2016-10-28,49070.85,47951.1925,1253632.9173062525,273023.53834345087,522.5165436074258
1738,2016-10-27,48651.28,47851.897,639013.1806890026,219178.49027938806,468.16502462207495
1739,2016-10-26,48381.29,47794.064,344834.3750760028,187263.61873305048,432.73966623485126
1740,2016-10-25,48459.91,47740.885,516996.9506250021,171826.87147936272,414.52004955051655
1741,2016-10-24,48508.91,47681.822,684074.5597440056,149355.1522073124,386.46494305087026
1742,2016-10-21,47931.14,47628.7815,91420.66252225127,115945.53925136216,340.5077668003509
1743,2016-10-20,47894.17,47625.5135,72176.31499224856,115657.01453826204,340.0838345735681
1744,2016-10-19,47876.12,47638.549000000006,56439.98004099823,130182.33776826221,360.80789593391967
1745,2016-10-18,47436.67,47626.0045,35847.552890251696,127934.0949104124,357.6787593783176
1746,2016-10-17,47264.17,47630.613,134280.4722489995,126158.0110010998,355.18729003315957
1747,2016-10-14,47285.64,47637.6585,123917.02434224881,120000.6264958498,346.41106578146406
1748,2016-10-13,47303.15,47631.71,107951.67359999847,120093.34041904991,346.5448606155485
1749,2016-10-12,47924.95,47626.472,89089.11648399732,120524.30827029984,347.16611048646416
1750,2016-10-11,47912.93,47579.652,111074.22528399895,133457.09797614958,365.3178040776956
1751,2016-10-10,48027.79,47523.898,253907.1476639998,162457.11938599971,403.0596970499528
1752,2016-10-07,47762.81,47460.3175,91501.71255625018,195483.61263499927,442.13528770614914
1753,2016-10-06,48014.44,47438.484,331725.31393600645,202431.64721843688,449.9240460549279
1754,2016-10-05,48017.65,47444.2195,328822.5383302525,189108.2188274365,434.8657480504029
1755,2016-10-04,47900.66,47467.251000000004,187843.3612809997,190130.66911412377,436.03975634582196
1756,2016-10-03,47399.32,47476.2725,5921.68725624991,182833.7386071863,427.59062034519224
1757,2016-09-30,47084.94,47505.335,176731.95602499731,183172.62295298633,427.98670885085477
1758,2016-09-29,47494.62,47521.3735,715.7497622499408,184164.03061178655,429.1433683651497
1759,2016-09-28,47317.71,47507.70849999999,36099.43000224781,203835.5129286739,451.4814646568272
1760,2016-09-27,47278.65,47538.577999999994,67562.56518399615,202623.7633173615,450.13749379202073
1761,2016-09-26,47448.1,47574.125,15882.300625000367,201420.9993109616,448.79950903600775
1762,2016-09-23,47865.78,47573.1195,85650.16826024892,204127.68781122402,451.80492229636457
1763,2016-09-22,48154.88,47552.648499999996,362682.77959225205,201348.93890241144,448.7192205627161
1764,2016-09-21,47625.23,47518.10799999999,11475.122884002207,184044.8258552488,429.0044590155781
1765,2016-09-20,47528.84,47510.788,325.8747039998571,183799.69100956124,428.71866183962794
1766,2016-09-19,47405.08,47510.592,11132.78214399898,183785.39376241126,428.70198712206974
1767,2016-09-16,47166.67,47521.3125,125771.30280625125,183869.42703582376,428.7999848831897
1768,2016-09-15,47198.39,47539.814999999995,116571.03062499702,177936.3255041237,421.82499393009385
1769,2016-09-14,46988.55,47578.248999999996,347744.91060099204,187762.24836967397,433.3154144150355
1770,2016-09-13,46797.85,47629.159,691074.6534810018,192976.8213012367,439.29127159691745
1771,2016-09-12,46756.18,47712.441999999995,914437.0126439908,232459.46727979873,482.14050574474527
1772,2016-09-09,47326.14,47806.205,230462.40422500225,299544.95126041176,547.3069990968613
1773,2016-09-08,48129.15,47873.696,65256.74611599893,432710.50759867404,657.8073483921216
1774,2016-09-07,48478.28,47887.288,349271.5440639981,557067.8724428862,746.3697960414034
1775,2016-09-06,48081.09,47876.383499999996,41904.7511422501,671795.6562509363,819.6314148755746
1776,2016-09-05,47980.57,47867.8785,12699.374172250184,772341.7690618729,878.8297725167672
1777,2016-09-02,47405.71,47849.061,196560.1092010021,853341.289556073,923.764737125245
1778,2016-09-01,47221.32,47849.13,394145.3960999971,922844.8444880355,960.6481377112202
1779,2016-08-31,47935.1,47826.176,11864.437775999797,933656.0903152358,966.2588112484335
1780,2016-08-30,47989.59,47781.006,43507.285055998036,1006431.9152276854,1003.2108029859354
1781,2016-08-29,47427.99,47692.595499999996,70016.07063024885,1019201.4428718977,1009.5550717379898
1782,2016-08-26,47456.36,47629.78199999999,30075.19008399701,1033307.8261348354,1016.5174991778722
1783,2016-08-25,47464.07,47592.913,16600.518649000194,1105198.0088886481,1051.2839810862943
1784,2016-08-24,47478.83,47559.9005,6572.425970250264,1201658.4917526483,1096.2018480885024
1785,2016-08-23,47524.92,47531.238999999994,39.92976099994777,1328776.230418936,1152.7255659604916
1786,2016-08-22,47619.49,47506.2935,12813.44761224959,1496502.363013999,1223.3161337176907
1787,2016-08-19,47536.72,47452.4035,7109.272172250137,1607799.9685708995,1267.990523849015
1788,2016-08-18,47967.07,47407.526,313089.4879360019,1748922.1512750997,1322.4682042586505
1789,2016-08-17,48006.75,47334.4135,452036.36923224677,1851600.4049204122,1360.7352442412932
1790,2016-08-16,48463.51,47246.658500000005,1480727.5730522429,1913580.1811466124,1383.3221537829186
1791,2016-08-12,48631.44,47129.3925,2256146.692256252,1910426.1140865136,1382.1816501771805
1792,2016-08-11,48675.96,46974.8505,2893773.5309902453,1818858.8231765132,1348.6507417328303
1793,2016-08-10,48400.99,46803.3655,2552404.043000244,1682335.5730825136,1297.0487936398206
1794,2016-08-09,48260.19,46634.205,2643827.2202250017,1557537.0373449512,1248.0132360455761
1795,2016-08-08,47910.99,46478.221000000005,2052827.00736098,1432019.7074587012,1196.670258449963
1796,2016-08-05,47604.22,46326.4525,1632689.7840562544,1330110.7882902648,1153.3042912823419
1797,2016-08-04,47407.09,46147.4745,1586631.2078402496,1276007.4671674515,1129.6050049320122
1798,2016-08-03,46762.24,45980.977999999996,610370.3126440038,1225231.3159798884,1106.9016740342786
1799,2016-08-02,47031.7,45820.345,1467380.9360249902,1289442.842248938,1135.5363676469979
1800,2016-08-01,46221.38,45674.6645,298897.83794024825,1261965.1569021388,1123.3722254453949
1801,2016-07-29,46171.72,45578.303,352143.7358890015,1287013.629435577,1134.4662310688568
1802,2016-07-28,46718.98,45507.4195,1467878.845160249,1281850.779746639,1132.1884912622274
1803,2016-07-27,46803.82,45408.897,1945810.175929007,1223193.8308436396,1105.980936021792
1804,2016-07-26,46905.6,45309.064,2548927.1992960004,1137687.8150192392,1066.6244957899848
1805,2016-07-25,47026.01,45194.4635,3354562.5816622647,1032936.6901494518,1016.334930103975
1806,2016-07-22,46541.69,45045.4395,2238765.558750256,950139.7346991511,974.7511142333468
1807,2016-07-21,46639.17,44957.042499999996,2829552.926256258,862801.4836494513,928.8710802094397
1808,2016-07-20,46504.82,44966.4265,2366654.560842245,800531.6258394507,894.7243295224796
1809,2016-07-19,46251.65,44951.0225,1691631.893756256,702366.276012951,838.0729538727229
1810,2016-07-18,46118.19,44927.540499999996,1417646.2318502662,620127.0924041506,787.481487023124
1811,2016-07-15,45540.6,44888.832500000004,424800.8740562428,551995.38384475,742.963918265719
1812,2016-07-14,45246.26,44842.1455,163308.52911025268,580132.5913923874,761.6643561257067
1813,2016-07-13,45017.78,44780.223000000005,56433.32824899688,708099.4250336763,841.4864378192178
1814,2016-07-12,45140.51,44775.159999999996,133480.62250000425,743247.7065824769,862.1181511733046
1815,2016-07-11,44875.62,44754.5885,14648.623992251112,802541.9659140892,895.8470661413639
1816,2016-07-08,44024.66,44766.7,550623.3615999905,839194.9256845268,916.0758296585096
1817,2016-07-07,44077.16,44832.87699999999,571108.1840889844,834895.5484127273,913.7261889716893
1818,2016-07-06,43549.58,44926.025,1894600.8380249992,807101.677636728,898.38837795061
1819,2016-07-05,44118.09,45076.123,917827.229089006,724005.1700974905,850.8849335236173
1820,2016-07-04,44294.15,45188.503000000004,799867.288609005,683079.8005255528,826.4864188391439
1821,2016-07-01,44754.05,45252.9355,248886.74211024668,654649.7727753024,809.104302778883
1822,2016-06-30,44748.53,45291.429500000006,294739.86710025737,659836.2780718028,812.3030703326209
1823,2016-06-29,44807.16,45292.639,235689.85944099937,741751.1333952398,861.2497508825415
1824,2016-06-28,44613.59,45287.3145,453904.7019002552,853965.9199836396,924.1027648393006
1825,2016-06-27,44045.53,45348.8425,1698623.47265625,848224.0000104269,920.9907708606133
1826,2016-06-24,44773.75,45475.177500000005,492000.53775625734,763449.0333394145,873.755705754998
1827,2016-06-23,46826.85,45568.2175,1584155.7700562493,739057.926163614,859.6847830243444
1828,2016-06-22,46196.74,45561.6435,403347.56431224954,660182.1890386142,812.5159623285035
1829,2016-06-21,45782.01,45565.565500000004,46848.22158024904,648000.3373752016,804.9846814537539
1830,2016-06-20,45344.03,45578.5765,55012.06066225188,671996.2284753013,819.7537608790224
1831,2016-06-17,44606.86,45600.613,987545.025008994,730127.3205802005,854.4748800170784
1832,2016-06-16,44007.81,45657.85400000001,2722645.2019360294,761779.8291635506,872.7999937921348
1833,2016-06-15,44916.52,45787.955,759398.9592250086,641267.8180979493,800.7919942768841
1834,2016-06-14,44729.08,45877.7165,1319365.8091322512,618773.4408320114,786.6215359574205
1835,2016-06-13,45117.85,45982.551,747707.8194010016,566142.8848398488,752.4246705417419
1836,2016-06-10,45348.2,46029.842,464635.8161639998,618814.5512875987,786.647666549389
1837,2016-06-09,45940.12,46063.533,15230.768569000114,707303.0661218495,841.0131188761858
1838,2016-06-08,46551.54,46069.1805,232670.68724024872,829609.1815383998,910.8288431634122
1839,2016-06-07,46365.69,46050.5395,99319.83765025213,931698.074989199,965.2450854519794
1840,2016-06-06,45582.8,46063.702,231266.7336039948,989764.6154751361,994.8691449005422
1841,2016-06-03,45523.93,46117.745500000005,352616.848040255,1042545.7513615491,1021.0512971254427
1842,2016-06-02,44772.72,46163.057,1933036.9735689987,1122398.4312413358,1059.4330706756966
1843,2016-06-01,44700.67,46275.467,2479985.591208996,1062011.287371086,1030.5393186924437
1844,2016-05-31,45844.15,46426.444,339066.30243600195,939832.6309716487,969.4496536549223
1845,2016-05-30,46572.23,46516.336,3124.139236000026,928122.2854698487,963.3910345596167
1846,2016-05-27,46634.55,46569.909499999994,4178.394240251114,934639.5068191612,966.7675557336216
1847,2016-05-25,46695.37,46613.8775,6641.027556250047,950324.4473889483,974.8458582714235
1848,2016-05-24,46275.18,46674.818,159710.53104399922,952809.5387772484,976.1196334349844
1849,2016-05-23,46042.23,46768.0165,526766.0435822423,944851.5930091611,972.0347694445713
1850,2016-05-20,45784.76,46888.2245,1217633.9027602382,923067.7697255614,960.764159263636
1851,2016-05-19,45751.68,47024.706,1620595.196675995,870375.4219093493,932.9391308704708
1852,2016-05-18,46609.83,47168.762,312404.9806240008,803952.4854011625,896.6339751543896
1853,2016-05-17,46711.75,47268.0875,309511.4139062516,802541.7769759747,895.8469606891429
1854,2016-05-16,46825.77,47342.253,266754.6892890002,788207.1624606622,887.8103189649589
1855,2016-05-13,46063.67,47405.736,1801141.148355997,775111.0343303245,880.4039040862577
1856,2016-05-12,46022.02,47516.813,2234406.1128490153,689864.9152461372,830.5810708450664
1857,2016-05-11,46053.07,47621.94,2461353.076900008,580309.2762521987,761.7803333325157
1858,2016-05-10,46178.72,47686.847499999996,2274448.556256235,470971.31322164845,686.2734973912721
1859,2016-05-09,46628.94,47751.727,1260650.6473689924,364872.3240716493,604.046624087619
1860,2016-05-06,46663.67,47798.0815,1286889.4513322546,305519.2708569998,552.7379766733961
1861,2016-05-05,46430.16,47826.466,1949670.4456359912,255876.2260671874,505.8420959817277
1862,2016-05-04,47020.92,47872.562,725294.0961639998,165869.76097190048,407.2711148263531
1863,2016-05-02,47720.21,47911.0305,36412.463220250625,129901.00202821303,360.41781591399314
1864,2016-04-29,47641.99,47965.81,104859.39239999981,196750.8477447136,443.5660579267913
1865,2016-04-28,47643.7,48009.0335,133468.56622225046,239622.2003969135,489.51220658622344
1866,2016-04-27,47513.91,48077.716,317877.2056359965,368838.83104581333,607.321027995749
1867,2016-04-26,47914.18,48151.5465,56342.85532224832,515915.9012138133,718.2728598616359
1868,2016-04-25,48139.15,48162.63650000001,551.615682250298,576814.7212130132,759.4831935026695
1869,2016-04-22,48446.39,48144.5795,91089.57791024975,616317.8158319137,785.0591161383413
1870,2016-04-21,48514.39,48109.684,163786.94643599863,659162.7122845147,811.8883619590287
1871,2016-04-20,48632.8,48092.303499999995,292136.46651225904,766458.0276655274,875.4758863986646
1872,2016-04-19,48596.34,48063.2445,284190.81212024554,868117.0523499644,931.7279926834678
1873,2016-04-18,48195.06,48044.0,22819.123599999297,1014422.6897351525,1007.185528954399
1874,2016-04-15,48095.43,48025.91650000001,4832.126682249118,1133632.286833665,1064.7216945444782
1875,2016-04-14,48285.21,47975.0185,96218.76667225051,1173483.1110795534,1083.2742547847952
1876,2016-04-13,48124.56,47916.4895,43293.33297024765,1219124.440878753,1104.139683590239
1877,2016-04-12,47351.22,47875.237,274593.8162889998,1305498.0983353532,1142.5839567993912
1878,2016-04-11,47476.31,47866.7825,152468.77325625272,1384171.3795670157,1176.5081298346458
1879,2016-04-08,47556.03,47827.304000000004,73589.58307600266,1429663.0040242034,1195.685160911602
1880,2016-04-07,47231.36,47773.60400000001,294028.5555360066,1473340.3127544534,1213.812305405763
1881,2016-04-06,47352.08,47738.785500000005,149541.14373025284,1525610.852358766,1235.1562056512391
1882,2016-04-05,47790.29,47713.3555,5918.917290250466,1644894.8079925661,1282.5345250684545
1883,2016-04-04,48815.8,47643.8745,1373409.3775502613,1727011.6329448533,1314.1581460938608
1884,2016-04-01,48506.46,47525.498,962286.4454439991,1758862.4047238522,1326.221099486753
1885,2016-03-31,49017.35,47368.7745,2717801.179200247,1720259.249117452,1311.586538935747
1886,2016-03-30,48990.52,47185.134,3259418.608995995,1596658.4360718895,1263.5895045749191
1887,2016-03-29,48135.98,47007.122500000005,1274319.255306246,1456169.3707470896,1206.7184305989072
1888,2016-03-24,47778.01,46888.845499999996,790613.508060261,1449428.018026778,1203.9219318655084
1889,2016-03-23,47748.48,46774.83349999999,947987.5069622692,1447639.7088027773,1203.1790011477
1890,2016-03-22,48166.78,46647.0125,2309693.2540562553,1421303.6285796643,1192.184393699089
1891,2016-03-21,48051.62,46526.721000000005,2325316.960200993,1392374.9217968516,1179.989373594886
1892,2016-03-18,48211.45,46419.71799999999,3210303.559824013,1405415.9928746142,1185.5024221293747
1893,2016-03-17,47833.39,46281.9355,2407011.0655702497,1327824.5749396135,1152.3127070980402
1894,2016-03-16,47077.47,46182.009999999995,801848.6116000115,1367270.6252655503,1169.3034786853027
1895,2016-03-15,47114.63,46110.1175,1009045.3626562442,1484742.46141535,1218.500086752295
1896,2016-03-14,47299.51,45968.8085,1770766.4821022577,1452192.0474347374,1205.0693122948312
1897,2016-03-11,47182.13,45822.6965,1848059.4409222477,1392891.3013691367,1180.208160185794
1898,2016-03-10,46686.74,45656.06,1062301.2624000006,1306014.612428824,1142.8099633923498
1899,2016-03-09,46482.03,45508.820999999996,947135.7576810049,1255579.3354366363,1120.5263653464992
1900,2016-03-08,46534.99,45377.648499999996,1339439.3476222553,1212886.6621856985,1101.3113375361659
1901,2016-03-07,46843.48,45251.2425,2535220.2564062593,1154370.5499986983,1074.4163764568643
1902,2016-03-04,46400.67,45116.826,1648255.4163359932,1042687.6036441854,1021.1207586001693
1903,2016-03-03,46448.27,45030.3755,2010424.8131302355,1022030.9408753986,1010.9554593924495
1904,2016-03-02,45371.99,44935.844,190223.33331600056,975839.3797390861,987.8458279200688
1905,2016-03-01,45344.54,44848.773,245784.91828899982,967218.1845137986,983.4725133494065
1906,2016-02-29,45430.29,44759.740000000005,449637.30249999417,954935.8834998611,977.2082088786714
1907,2016-02-26,45770.44,44702.969999999994,1139492.200900018,952272.9449446615,975.844734035421
1908,2016-02-25,45497.77,44628.9505,754847.3235802462,908617.4050377732,953.2142492838498
1909,2016-02-24,45192.06,44543.009999999995,421265.90250000375,871753.8255038734,933.6775811295211
1910,2016-02-23,45760.95,44445.229999999996,1731119.118400003,883849.5594229236,940.13273500231
1911,2016-02-22,45911.56,44303.4125,2586138.381756247,880834.3415029232,938.5277521218662
1912,2016-02-19,45455.8,44167.982,1658475.2011239983,822223.4603679111,906.765383309217
1913,2016-02-18,45834.88,44047.163,3195932.072088989,852526.5706239117,923.3236543184149
1914,2016-02-17,45639.62,43864.434,3151285.3345960053,1008193.8365072745,1004.088560091825
1915,2016-02-16,44288.45,43690.088,358037.08304399246,1219086.2996887239,1104.1224115507862
1916,2016-02-15,44377.27,43612.57950000001,584751.5607902342,1457949.098338636,1207.4556299668473
1917,2016-02-12,43849.4,43516.946,110525.66211599861,1771438.7443012379,1330.954072949641
1918,2016-02-11,43741.96,43510.4525,53595.722556249864,1868775.6523040507,1367.0316939647196
1919,2016-02-10,43858.58,43553.158500000005,93282.29266224802,1883079.007858038,1372.25325937235
1920,2016-02-09,44006.87,43595.6315,169117.10388224956,1890702.0322199382,1375.0280114310174
1921,2016-02-08,44155.15,43606.004,301561.3293160007,1931008.6308862753,1389.6073657282748
1922,2016-02-05,44671.66,43560.2995,1235122.1609602557,2122085.402054527,1456.7379318376134
1923,2016-02-04,44557.64,43515.242000000006,1086593.590403987,2198871.621576313,1482.859272343911
1924,2016-02-03,43630.57,43497.1555,17799.42881024972,2239423.315652913,1496.4702855896983
1925,2016-02-02,43563.88,43575.665499999996,138.8980102499561,2250910.796054851,1500.3035679671134
1926,2016-02-01,44294.89,43665.304,396378.53139600373,2260224.470155588,1503.4042936467847
1927,2016-01-29,44290.05,43773.9285,266381.40276225115,2255897.2522736005,1501.9644643844276
1928,2016-01-28,43778.96,43911.533500000005,17575.73290225156,2298649.1610775385,1516.129664994897
1929,2016-01-27,43236.46,44050.819,663180.5808810066,2312015.2812485383,1520.5312496783938
1930,2016-01-26,42924.6,44217.2,1670814.7599999963,2288558.044455738,1512.798084496321
1931,2016-01-25,43202.95,44392.034,1413920.759056006,2207631.0160487504,1485.8098855670432
1932,2016-01-22,43039.42,44544.258,2264537.40624401,2136954.1038641497,1461.8324472606803
1933,2016-01-21,42180.3,44692.1275,6309277.389756247,2031241.5574631493,1425.2163195329856
1934,2016-01-20,42152.7,44867.314999999995,7369134.598224989,1753823.8375493865,1324.3201416384886
1935,2016-01-19,42738.28,45004.398499999996,5135293.056042235,1554035.5849182492,1246.6096361404595
1936,2016-01-18,42464.6,45082.7185,6854544.480042271,1648107.2739666514,1283.7863038553774
1937,2016-01-15,43719.53,45153.8465,2057263.8221722522,1852242.4368045875,1360.9711373885148
1938,2016-01-14,44596.08,45178.886,339662.8336359963,2262269.0719769862,1504.084130618027
1939,2016-01-13,44708.04,45203.764500000005,245742.77990025387,2571250.0385067994,1603.5117830894787
1940,2016-01-12,44214.32,45201.867,975249.0772089973,3067792.1438005874,1751.5113884301716
1941,2016-01-11,43241.06,45271.601,4123096.7526810193,3330172.167444937,1824.8759320690644
1942,2016-01-08,43770.51,45435.096,2770846.5513959858,3283076.905036398,1811.926296800286
1943,2016-01-07,44195.91,45573.454,1897627.4719359847,3327187.1974473996,1824.0578931183625
1944,2016-01-05,45200.77,45698.313,247549.0368490051,3419572.225411852,1849.2085402711755
1945,2016-01-04,45356.65,45788.405,186412.38002499775,3571802.1312072137,1889.9211970892368
1946,2015-12-30,46467.38,45910.752499999995,309834.17375625257,3632300.306914577,1905.8594667274333
1947,2015-12-29,47042.15,45983.179,1121419.5788410106,3690175.585738963,1920.9829738284936
1948,2015-12-28,46564.67,46030.9115,284898.13632224605,3712009.137558162,1926.6575039581276
1949,2015-12-23,46564.08,46123.58500000001,194035.84502499588,3741961.9985280996,1934.4151567148401
1950,2015-12-22,46421.28,46192.6445,52274.19186024848,3852706.7361433012,1962.8313060839694
1951,2015-12-21,46247.43,46266.988,382.515363999893,4004237.4300523014,2001.0590771019984
1952,2015-12-18,45996.81,46384.478,150286.47822400398,4080232.6309841513,2019.9585716009503
1953,2015-12-17,45684.05,46556.359,760922.9914809893,4086436.21003615,2021.4935592368704
1954,2015-12-16,44894.37,46731.0435,3373369.5456022397,4085669.5142433518,2021.3039143689778
1955,2015-12-15,44304.68,46953.590500000006,7016726.837010278,3948695.4500252903,1987.1324691689003
1956,2015-12-14,43887.16,47194.311,10937247.736800987,3661393.849024826,1913.4769005725746
1957,2015-12-11,44220.32,47423.0995,10257796.52562023,3293267.841336027,1814.7363007710037
1958,2015-12-10,45093.65,47646.938500000004,6519282.164232262,2942911.4334310656,1715.491601096043
1959,2015-12-09,44670.09,47860.166,10176584.885776006,2699764.102127903,1643.0958895109875
1960,2015-12-08,45609.0,48103.564,6222849.550095992,2262689.846633715,1504.2240014817326
1961,2015-12-07,46510.96,48294.5495,3181191.5045102565,2048977.839002716,1431.4251077170318
1962,2015-12-04,46537.67,48448.966,3653052.399616008,1978682.8850172528,1406.656633659136
1963,2015-12-03,46693.09,48628.375,3745328.0312250135,1837563.9934355642,1355.5677753013917
1964,2015-12-02,47002.61,48817.0375,3292147.1527562425,1669876.965230826,1292.2371938737974
1965,2015-12-01,47803.6,48985.283500000005,1396375.8941722652,1533346.3283298141,1238.2836219258552
1966,2015-11-30,47915.91,49127.248,1467339.7502439904,1475645.2519724506,1214.761397136265
1967,2015-11-27,47996.8,49245.035,1558090.6152250015,1438151.5519663633,1199.229565999089
1968,2015-11-26,48418.14,49358.329,883955.3557209972,1392745.2656859132,1180.1462899513403
1969,2015-11-25,47945.27,49497.343,2408930.597329012,1349875.4996876759,1161.8414262229057
1970,2015-11-24,47908.15,49663.9655,3082888.0700402395,1234263.9002860251,1110.9743022617693
1971,2015-11-23,48597.23,49830.22900000001,1520286.5340010084,1086878.3560120258,1042.5345826455955
1972,2015-11-20,49434.43,49958.221999999994,274358.0592639937,1018524.4514190878,1009.2197240537305
1973,2015-11-19,49177.74,50041.215000000004,745589.0756250101,1012400.5739180006,1006.1811834446123
1974,2015-11-18,49345.31,50141.481,633888.2612410033,990143.8560820626,995.05972488191
1975,2015-11-17,49119.09,50246.341,1270694.8170010087,995319.0585170249,997.6567839277318
1976,2015-11-16,48462.93,50353.625,3574727.583024999,957518.1372014869,978.5285571721895
1977,2015-11-13,48697.1,50500.061,3250668.367521011,813437.4011080377,901.9076455535998
1978,2015-11-12,49358.2,50645.187,1656335.5381690026,705494.4697624375,839.937182033536
1979,2015-11-10,49538.05,50736.0065,1435099.7758922505,641268.6045220374,800.7924853056736
1980,2015-11-09,49428.71,50824.636,1948609.3974759986,596006.7008802247,772.0147025026303
1981,2015-11-06,49599.29,50931.691,1775292.4248009948,546436.7706070367,739.213616356623
1982,2015-11-05,50125.85,51037.263499999994,830674.567982241,520791.61540303624,721.6589328782927
1983,2015-11-04,50466.34,51092.1095,391587.4671302527,500069.16796293634,707.155688630825
1984,2015-11-03,50367.53,51116.886,561534.4147359997,487299.3206864237,698.0682779545449
1985,2015-11-02,50642.89,51135.185,242354.36702499827,460324.35873993626,678.472076610332
1986,2015-10-30,50271.65,51118.6835,717465.7501222461,451791.5987031364,672.1544455726945
1987,2015-10-29,50262.68,51068.884,649964.8896159966,502282.6071423362,708.7189902509571
1988,2015-10-28,51198.42,51035.447499999995,26560.035756251138,527221.4279936488,726.1001501126748
1989,2015-10-27,51277.72,50966.756,96698.60929599997,567326.5499798863,753.2108270463764
1990,2015-10-26,51233.42,50865.7555,135177.18456024924,673907.9418432866,820.9189618003026
1991,2015-10-23,51157.09,50765.6715,153208.4421422498,790465.1353530865,889.0810623070804
1992,2015-10-22,51094.29,50704.5715,151880.5092422521,829804.5705804868,910.9360957720837
1993,2015-10-21,51183.06,50634.9225,300454.7189062468,900984.6377745752,949.2021058629059
1994,2015-10-20,51442.51,50583.7945,737392.3099402473,920343.1043973127,959.345143520992
1995,2015-10-19,51264.77,50547.360499999995,514676.39069025224,886206.7278015502,941.3855362185836
1996,2015-10-16,51391.65,50559.115999999995,693112.8611560116,879650.7713870372,937.8969940174866
1997,2015-10-15,51599.62,50554.723,1091809.7406090093,860252.0848910365,927.4977546555228
1998,2015-10-14,51174.59,50564.820999999996,371818.2333610003,857971.9879930362,926.2677733749762
1999,2015-10-13,51310.64,50582.724,529861.7030559962,865198.6497137863,930.1605505039365
2000,2015-10-12,51569.81,50591.438500000004,957210.792012238,858227.159504499,926.4055048975579
2001,2015-10-09,51710.74,50587.179000000004,1262389.3207209872,828493.6532479997,910.2162672947566
