Date,Current_over_GDP,Curr Balance/GDP MA3
2001-09-30,0.616851708351517,
2001-10-31,0.0175004940688265,
2001-11-30,-0.694285136250563,-0.019977644610073158
2001-12-31,-0.97469799766782,-0.5504942132831855
2002-01-31,-0.326567041767679,-0.665183391895354
2002-02-28,0.832668151477666,-0.15619896265261093
2002-03-31,1.73433485699221,0.7468119889007324
2002-04-30,2.12879243244197,1.5652651469706154
2002-05-31,1.98885255648038,1.9506599486381866
2002-06-30,1.53291858747706,1.8835211921331367
2002-07-31,1.04373907898901,1.52183674098215
2002-08-31,0.647634022476862,1.0747638963143107
2002-09-30,0.407593759945391,0.6996556204704211
2002-10-31,0.332033735553062,0.46242050599177165
2002-11-30,0.413836907985677,0.38448813449471
2002-12-31,0.659853594160625,0.468574745899788
2003-01-31,1.0949448558268,0.7228784526577007
2003-02-28,2.00299768360812,1.252598711198515
2003-03-31,2.87516143844062,1.9910346592918469
2003-04-30,4.08443780323744,2.9875323084287273
2003-05-31,5.44036637918364,4.133321873620567
2003-06-30,6.80375953858414,5.442854573668407
2003-07-31,7.88659670568401,6.71024087448393
2003-08-31,8.30355429085672,7.664636845041624
2003-09-30,7.7576746232948,7.9826085399451765
2003-10-31,6.2422494067572,7.43449277363624
2003-11-30,4.1709814153345,6.056968481795501
2003-12-31,2.52165921349109,4.31163001186093
2004-01-31,1.99553519074751,2.8960586065243668
2004-02-29,2.33049303740788,2.2825624805488265
2004-03-31,2.80375816877775,2.3765954656443804
2004-04-30,3.07983444479219,2.73802855032594
2004-05-31,3.39785329229883,3.0938153019562566
2004-06-30,4.19057119018037,3.556086309090464
2004-07-31,5.51848192416198,4.368968802213726
2004-08-31,6.66060054595086,5.456551220097737
2004-09-30,6.68458243010281,6.287888300071884
2004-10-31,5.17231247878977,6.1724984849478135
2004-11-30,2.96689531150605,4.941263406799544
2004-12-31,1.65900497654052,3.26607092227878
2005-01-31,2.17972368423414,2.26854132409357
2005-02-28,3.61224523042472,2.4836579637331266
2005-03-31,4.32284670099456,3.3716052052178065
2005-04-30,3.56473471898199,3.833275550133757
2005-05-31,1.90751705780878,3.2650328259284436
2005-06-30,0.357283385768964,1.9431783875199116
2005-07-31,-0.138121883724049,0.7088928532845653
2005-08-31,0.150835346601731,0.12333228288221565
2005-09-30,0.780359596919459,0.2643576865990473
2005-10-31,1.43815118181832,0.789782041779837
2005-11-30,2.17764899931066,1.4653865926828133
2005-12-31,2.97291414242681,2.1962381078519306
2006-01-31,3.75009509732532,2.966886079687597
2006-02-28,4.02661893924689,3.583209392999674
2006-03-31,3.41441971714122,3.730377917904477
2006-04-30,1.70794268693319,3.049660447773767
2006-05-31,0.0158964468349338,1.7127529503031151
2006-06-30,-0.456924716984987,0.4223048055943795
2006-07-31,0.956530952467171,0.17183422743903987
2006-08-31,3.00000159659478,1.1665359440256553
2006-09-30,4.11495314752078,2.6904952321942446
2006-10-31,3.51364336982788,3.542866037981147
2006-11-30,2.08379806453487,3.237464860627844
2006-12-31,1.24771598310429,2.2817191391556806
2007-01-31,1.91848829928656,1.7500007823085741
2007-02-28,3.14013788149687,2.1021140546292405
2007-03-31,3.46195731899859,2.8401944999273407
2007-04-30,2.07535687594403,2.8924840254798307
2007-05-31,-0.0746324511511896,1.820893914597144
2007-06-30,-1.70940728006046,0.0971057149107939
2007-07-31,-1.79490919576286,-1.1929829756581694
2007-08-31,-1.03363868837428,-1.5126517213991997
2007-09-30,-0.336570540856564,-1.055039474997901
2007-10-31,-0.240835127125796,-0.5370147854522129
2007-11-30,-0.424149523162786,-0.33385173038171495
2007-12-31,-0.404652380418116,-0.3565456769022322
2008-01-31,0.16359573510876,-0.22173538949071356
2008-02-29,1.01465734061413,0.2578668984349251
2008-03-31,1.69631194714144,0.9581883409547771
2008-04-30,2.00626985268214,1.5724130468125705
2008-05-31,1.81064920054679,1.837743666790124
2008-06-30,1.13524958075412,1.6507228779943504
2008-07-31,0.132160837253492,1.0260198728514678
2008-08-31,-0.943018184927025,0.10813074436019614
2008-09-30,-1.91857343935669,-0.9098102623434072
2008-10-31,-2.73299427675173,-1.8648619670118147
2008-11-30,-3.27682372092251,-2.642797145676976
2008-12-31,-3.42173592145716,-3.143851306377133
2009-01-31,-3.04010901066536,-3.246222884348343
2009-02-28,-2.44163868048433,-2.9678278708689496
2009-03-31,-2.0565720900446,-2.5127732603980966
2009-04-30,-2.00445557551258,-2.1675554486805026
2009-05-31,-2.12762899877589,-2.0628855547776896
2009-06-30,-2.08362464735717,-2.0719030738818796
2009-07-31,-1.69043324210598,-1.9672289627463462
2009-08-31,-1.19270896435609,-1.6555889512730797
2009-09-30,-0.875463770456026,-1.2528686589726983
2009-10-31,-0.872651966715437,-0.9802749005091839
2009-11-30,-1.11386874909021,-0.9539948287538905
2009-12-31,-1.47747247421627,-1.1546643966739718
2010-01-31,-1.82785342518142,-1.4730648828292996
2010-02-28,-2.18173639651371,-1.8290207653037995
2010-03-31,-2.48439414823039,-2.1646613233085064
2010-04-30,-2.84159499409188,-2.502575179611993
2010-05-31,-3.11335330415832,-2.813114148826863
2010-06-30,-3.13876384350931,-3.031237380586503
2010-07-31,-2.8448262139141,-3.0323144538605766
2010-08-31,-2.41918827271387,-2.8009261100457596
2010-09-30,-2.04279991263025,-2.4356047997527397
2010-10-31,-1.82555643849189,-2.095848207945336
2010-11-30,-1.81659486412406,-1.8949837384153996
2010-12-31,-2.13465863315873,-1.9256033119248928
2011-01-31,-2.82995736116905,-2.260403619483946
2011-02-28,-3.61327952233525,-2.8592985055543427
