Date,Ticker,Close,Annual_Percent_Change
12/31/1989,FR.INR.RISK.HUN,-0.1583333,
12/31/1990,FR.INR.RISK.HUN,-1.35,752.6317584
12/31/1991,FR.INR.RISK.HUN,0.6692833,-149.5765407
12/31/1992,FR.INR.RISK.HUN,10.4,1453.901016
12/31/1993,FR.INR.RISK.HUN,8.2083333,-21.07371827
12/31/1994,FR.INR.RISK.HUN,0.4666667,-94.31472038
12/31/1995,FR.INR.RISK.HUN,0.5666667,21.4285699
12/31/1996,FR.INR.RISK.HUN,3.35,491.1764358
12/31/1997,FR.INR.RISK.HUN,1.6333333,-51.24378209
12/31/1998,FR.INR.RISK.HUN,1.4416667,-11.73469004
12/31/1999,FR.INR.RISK.HUN,1.6666667,15.60693606
12/31/2000,FR.INR.RISK.HUN,1.5666667,-5.99999988
12/31/2001,FR.INR.RISK.HUN,1.325,-15.42553371
12/31/2002,FR.INR.RISK.HUN,1.2605432,-4.864664151
12/31/2003,FR.INR.RISK.HUN,1.3875791,10.0778696
12/31/2004,FR.INR.RISK.HUN,1.4996026,8.073305515
12/31/2005,FR.INR.RISK.HUN,1.5879881,5.893928165
12/31/2006,FR.INR.RISK.HUN,1.2112913,-23.72163872
12/31/2007,FR.INR.RISK.HUN,1.4116459,16.54057946
12/31/2008,FR.INR.RISK.HUN,1.2776865,-9.489589422
12/31/2009,FR.INR.RISK.HUN,2.5523999,99.76730599
12/31/2010,FR.INR.RISK.HUN,2.2164623,-13.16163662
12/31/2011,FR.INR.RISK.HUN,2.3026577,3.888872822
12/31/2012,FR.INR.RISK.HUN,2.1041621,-8.620282554
12/31/2013,FR.INR.RISK.HUN,2.1240001,0.942798086
12/31/2014,FR.INR.RISK.HUN,2.2736003,7.043323586
12/31/2015,FR.INR.RISK.HUN,1.7401237,-23.46395714
12/31/2016,FR.INR.RISK.HUN,1.3552089,-22.11996768
12/31/2017,FR.INR.RISK.HUN,1.4539757,7.287939151
