Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
BN.CAB.XOKA.CD.HUN,"Hungary Current account balance (BoP, current US$)",Balance of Payments,United States Dollar,Hungary,,,,,,,National Currency,Millions,Annual,Current Not Seasonally Adjusted,Annual From Dec 1982 To Dec 2017<BR>,Definition:Current account balance is the sum of net exports of goods  services  net income  and net current transfers. Data are in current U.S. dollars.
Source:International Monetary Fund  Balance of Payments Statistics Yearbook and data files.,
Date,Ticker,Close,Annual_Percent_Change
12/31/1982,BN.CAB.XOKA.CD.HUN,-530.9502587,
12/31/1983,BN.CAB.XOKA.CD.HUN,-180.9887945,-65.9122881033827
12/31/1984,BN.CAB.XOKA.CD.HUN,38.9657359,-121.529363741908
12/31/1985,BN.CAB.XOKA.CD.HUN,-454.9535709,-1267.57340877014
12/31/1986,BN.CAB.XOKA.CD.HUN,-1365.0243334,200.035964263271
12/31/1987,BN.CAB.XOKA.CD.HUN,-675.9768756,-50.4787673699356
12/31/1988,BN.CAB.XOKA.CD.HUN,-572.012791,-15.3798285640646
12/31/1989,BN.CAB.XOKA.CD.HUN,-588.0844999,2.80967648851055
12/31/1990,BN.CAB.XOKA.CD.HUN,378.5837383,-164.375738242442
12/31/1991,BN.CAB.XOKA.CD.HUN,403.1643309,6.4927756037217
12/31/1992,BN.CAB.XOKA.CD.HUN,351.9164203,-12.7114198038297
12/31/1993,BN.CAB.XOKA.CD.HUN,-4262.4853212,-1311.22092500439
12/31/1994,BN.CAB.XOKA.CD.HUN,-4053.5699728,-4.90125672365212
12/31/1995,BN.CAB.XOKA.CD.HUN,-1576.8997444,-61.0984945373779
12/31/1996,BN.CAB.XOKA.CD.HUN,-1733.0831771,9.90446179312604
12/31/1997,BN.CAB.XOKA.CD.HUN,-1942.9436219,12.1090809473532
12/31/1998,BN.CAB.XOKA.CD.HUN,-3464.9451614,78.3348277502586
12/31/1999,BN.CAB.XOKA.CD.HUN,-3881.1710191,12.0124803802616
12/31/2000,BN.CAB.XOKA.CD.HUN,-3996.1212223,2.96174022310039
12/31/2001,BN.CAB.XOKA.CD.HUN,-3134.5923532,-21.5591274932381
12/31/2002,BN.CAB.XOKA.CD.HUN,-4322.5982432,37.8998528720076
12/31/2003,BN.CAB.XOKA.CD.HUN,-6830.9194217,58.0280895280034
12/31/2004,BN.CAB.XOKA.CD.HUN,-8848.176667,29.5312698154763
12/31/2005,BN.CAB.XOKA.CD.HUN,-7883.4481493,-10.9031335382128
12/31/2006,BN.CAB.XOKA.CD.HUN,-8118.9855695,2.98774617070214
12/31/2007,BN.CAB.XOKA.CD.HUN,-9950.1013289,22.553504298355
12/31/2008,BN.CAB.XOKA.CD.HUN,-10931.1129625,9.85931299765418
12/31/2009,BN.CAB.XOKA.CD.HUN,-992.1806227,-90.923333917564
12/31/2010,BN.CAB.XOKA.CD.HUN,346.3457167,-134.907526792601
12/31/2011,BN.CAB.XOKA.CD.HUN,1132.3508883,226.942368188958
12/31/2012,BN.CAB.XOKA.CD.HUN,2188.6717797,93.2856504387837
12/31/2013,BN.CAB.XOKA.CD.HUN,5094.3801919,132.761268233571
12/31/2014,BN.CAB.XOKA.CD.HUN,2038.4108289,-59.987069042451
12/31/2015,BN.CAB.XOKA.CD.HUN,4184.1714317,105.266346331074
12/31/2016,BN.CAB.XOKA.CD.HUN,7593.6236584,81.4845252484018
12/31/2017,BN.CAB.XOKA.CD.HUN,3742.7007546,-50.712585677592
