Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
BN.CAB.XOKA.CD.ROM,"Romania Current account balance (BoP, current US$)",Balance of Payments,United States Dollar,Romania,,,,,,,National Currency,Millions,Annual,Current Not Seasonally Adjusted,Annual From Dec 1971 To Dec 2013<BR>,Definition:Current account balance is the sum of net exports of goods  services  net income  and net current transfers. Data are in current U.S. dollars.
Source:International Monetary Fund  Balance of Payments Statistics Yearbook and data files.,
Date,Ticker,Close,Annual_Percent_Change
12/31/1971,BN.CAB.XOKA.CD.ROM,-23,
12/31/1972,BN.CAB.XOKA.CD.ROM,-47,104.347826086957
12/31/1973,BN.CAB.XOKA.CD.ROM,149,-417.021276595745
12/31/1974,BN.CAB.XOKA.CD.ROM,-359,-340.939597315436
12/31/1975,BN.CAB.XOKA.CD.ROM,-135,-62.3955431754875
12/31/1976,BN.CAB.XOKA.CD.ROM,-16,-88.1481481481482
12/31/1977,BN.CAB.XOKA.CD.ROM,-304,1800
12/31/1978,BN.CAB.XOKA.CD.ROM,-759,149.671052631579
12/31/1979,BN.CAB.XOKA.CD.ROM,-1653,117.786561264822
12/31/1980,BN.CAB.XOKA.CD.ROM,-2420,46.400483968542
12/31/1981,BN.CAB.XOKA.CD.ROM,-833,-65.5785123966942
12/31/1982,BN.CAB.XOKA.CD.ROM,1040,-224.84993997599
12/31/1983,BN.CAB.XOKA.CD.ROM,1160,11.5384615384615
12/31/1985,BN.CAB.XOKA.CD.ROM,1381,19.051724137931
12/31/1986,BN.CAB.XOKA.CD.ROM,1395,1.01375814627082
12/31/1987,BN.CAB.XOKA.CD.ROM,2043,46.4516129032258
12/31/1988,BN.CAB.XOKA.CD.ROM,3922,91.9725893294175
12/31/1989,BN.CAB.XOKA.CD.ROM,2514,-35.9000509943906
12/31/1990,BN.CAB.XOKA.CD.ROM,-3254,-229.435163086714
12/31/1991,BN.CAB.XOKA.CD.ROM,-1012,-68.899815611555
12/31/1992,BN.CAB.XOKA.CD.ROM,-1506,48.8142292490119
12/31/1993,BN.CAB.XOKA.CD.ROM,-1174,-22.0451527224436
12/31/1994,BN.CAB.XOKA.CD.ROM,-428,-63.5434412265758
12/31/1995,BN.CAB.XOKA.CD.ROM,-1774,314.485981308411
12/31/1996,BN.CAB.XOKA.CD.ROM,-2571,44.9267192784667
12/31/1997,BN.CAB.XOKA.CD.ROM,-2104,-18.1641384675224
12/31/1998,BN.CAB.XOKA.CD.ROM,-2917,38.6406844106464
12/31/1999,BN.CAB.XOKA.CD.ROM,-1297,-55.5365101131299
12/31/2000,BN.CAB.XOKA.CD.ROM,-1355,4.47185813415574
12/31/2001,BN.CAB.XOKA.CD.ROM,-2229,64.5018450184502
12/31/2002,BN.CAB.XOKA.CD.ROM,-1525,-31.5836698070884
12/31/2003,BN.CAB.XOKA.CD.ROM,-3311,117.114754098361
12/31/2004,BN.CAB.XOKA.CD.ROM,-6382,92.7514346118997
12/31/2005,BN.CAB.XOKA.CD.ROM,-8503.51,33.2420871200251
12/31/2006,BN.CAB.XOKA.CD.ROM,-12784.82,50.3475623595433
12/31/2007,BN.CAB.XOKA.CD.ROM,-23080,80.5265932566904
12/31/2008,BN.CAB.XOKA.CD.ROM,-23719,2.7686308492201
12/31/2009,BN.CAB.XOKA.CD.ROM,-6955,-70.6775159155108
12/31/2010,BN.CAB.XOKA.CD.ROM,-7258,4.35657800143781
12/31/2011,BN.CAB.XOKA.CD.ROM,-8324,14.6872416643704
12/31/2012,BN.CAB.XOKA.CD.ROM,-7494,-9.97116770783277
12/31/2013,BN.CAB.XOKA.CD.ROM,-1780,-76.2476647985055
