Date,REER
2005-09-30,98.9732273
2005-08-31,96.24947389
2005-07-31,94.78123695
2005-06-30,95.60751225
2005-05-31,94.12115594
2005-04-30,95.40926889
2005-03-31,98.58526944
2005-02-28,99.00676762
2005-01-31,98.13802308
2004-12-31,96.82673285
2004-11-30,93.90529709
2004-10-31,91.65139212
2004-09-30,90.60404124
2004-08-31,89.30946644
2004-07-31,88.99856098
2004-06-30,86.30542799
2004-05-31,83.25859422
2004-04-30,82.13612368
2004-03-31,82.07208527
2004-02-29,81.18330192
2004-01-31,83.56084607
2003-12-31,84.58311065
2003-11-30,84.38125243
2003-10-31,84.97033515
2003-09-30,86.71643586
2003-08-31,88.77136029
2003-07-31,87.56786106
2003-06-30,88.27096646
2003-05-31,90.11548742
2003-04-30,89.93277687
2003-03-31,89.20009297
2003-02-28,92.52517117
2003-01-31,94.36654053
2002-12-31,95.86498356
2002-11-30,96.28137784
2002-10-31,94.03760269
2002-09-30,93.50388853
2002-08-31,93.28782544
2002-07-31,93.49352092
2002-06-30,99.03384418
2002-05-31,102.24051068
2002-04-30,105.16634348
2002-03-31,104.0881841
2002-02-28,103.78742019
2002-01-31,105.55380935
2001-12-31,105.90099643
2001-11-30,104.16065727
2001-10-31,101.55889082
2001-09-30,99.02007043
2001-08-31,99.43519963
2001-07-31,104.57686935
2001-06-30,110.66508446
2001-05-31,108.34397423
2001-04-30,104.93413149
2001-03-31,101.86243648
2001-02-28,99.768276
2001-01-31,97.93568145
2000-12-31,96.41483813
2000-11-30,94.45776067
2000-10-31,92.76010579
2000-09-30,94.02641546
2000-08-31,93.75102502
2000-07-31,91.72045282
2000-06-30,88.36507479
2000-05-31,89.23077733
2000-04-30,90.62067292
2000-03-31,92.27245876
2000-02-29,89.33743924
2000-01-31,87.29651648
1999-12-31,85.39920665
1999-11-30,81.73199379
1999-10-31,81.75760558
1999-09-30,83.09895397
1999-08-31,84.55585119
1999-07-31,87.06906065
1999-06-30,85.23707372
1999-05-31,83.5724054
1999-04-30,81.1772439
1999-03-31,80.8851218
1999-02-28,81.37981937
1999-01-31,84.19684715
1998-12-31,84.70640345
1998-11-30,91.91397273
1998-10-31,82.7189388
1998-09-30,82.34514404
1998-08-31,85.04999336
1998-07-31,88.15381918
1998-06-30,87.03071141
1998-05-31,87.32257319
1998-04-30,88.23825632
1998-03-31,87.27074422
1998-02-28,84.74531505
1998-01-31,83.5926994
1997-12-31,80.84368667
1997-11-30,78.45715065
1997-10-31,80.28945325
1997-09-30,80.06415119
1997-08-31,80.62492209
1997-07-31,80.10054107
1997-06-30,81.40701138
1997-05-31,81.16469095
1997-04-30,82.36578864
1997-03-31,82.49972521
1997-02-28,82.1816146
1997-01-31,81.04032749
1996-12-31,80.25444374
1996-11-30,79.07992733
1996-10-31,78.75324503
1996-09-30,78.35355593
1996-08-31,78.30174731
1996-07-31,78.6168292
1996-06-30,78.56536908
1996-05-31,79.21991467
1996-04-30,78.78668333
1996-03-31,77.98038322
1996-02-29,77.59258708
1996-01-31,77.51041163
1995-12-31,75.82196301
1995-11-30,75.09160476
1995-10-31,75.05154437
1995-09-30,74.85140469
1995-08-31,73.67916908
1995-07-31,73.0705769
1995-06-30,73.69358682
1995-05-31,71.81545665
1995-04-30,69.55926813
1995-03-31,69.72677135
1995-02-28,69.26388526
1995-01-31,68.89740248
1994-12-31,69.09623192
1994-11-30,68.6128531
1994-10-31,68.35123599
1994-09-30,67.98478894
1994-08-31,67.73420032
1994-07-31,67.01777335
1994-06-30,66.72392515
1994-05-31,66.03225125
1994-04-30,66.29200824
1994-03-31,65.95256234
1994-02-28,65.34302519
1994-01-31,66.1567034
1993-12-31,66.94924533
1993-11-30,64.49955238
1993-10-31,63.19255213
1993-09-30,62.87958342
1993-08-31,68.40374256
1993-07-31,68.08752988
1993-06-30,66.64586657
1993-05-31,66.80557727
1993-04-30,66.04036031
1993-03-31,66.24052008
1993-02-28,65.29673174
1993-01-31,64.04658441
1992-12-31,65.50370625
1992-11-30,65.05533416
1992-10-31,64.67863587
1992-09-30,63.56216565
1992-08-31,62.66464954
1992-07-31,61.05691853
1992-06-30,60.19215464
1992-05-31,59.71451871
1992-04-30,57.93421037
1992-03-31,56.43160481
1992-02-29,61.1058578
1992-01-31,62.24811082
1991-12-31,62.4293501
1991-11-30,63.21668511
1991-10-31,61.94379024
1991-09-30,61.65382275
1991-08-31,60.25369076
1991-07-31,59.50367294
1991-06-30,58.4777355
1991-05-31,58.72211955
1991-04-30,59.9747016
1991-03-31,55.03136103
1991-02-28,49.00988464
1991-01-31,47.06358243
1990-12-31,44.84710729
1990-11-30,43.5331936
1990-10-31,42.25747151
