Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
ROE0073MEU,Romania Foreign Exchange Reserves Millions Of National Currency,International Liquidity,Romania New Leu,Romania,,,,,,,National Currency,Millions,Stock,none,Monthly From Aug 1995 To Apr 2013<BR>,"Source: Eurostat. Eurostat collects data from the statistical agencies of the 27 member countries of the European Economic Community, candidate countries (Macedonia, Croatia and Turkey), EFTA countries (Iceland, Norway, Liechtenstein and Switzerland) as well as other countries (Japan, Australia, United States). Statistical agencies within each country disseminate their national data to Eurostat in order that it can be made available in a consistent format.",
Date,Ticker,Close,Annual_Percent_Change
08/31/1995,ROE0073MEU,752000,
09/30/1995,ROE0073MEU,681000,
10/31/1995,ROE0073MEU,695000,
11/30/1995,ROE0073MEU,817000,
12/31/1995,ROE0073MEU,717000,
01/31/1996,ROE0073MEU,696000,
02/29/1996,ROE0073MEU,554000,
03/31/1996,ROE0073MEU,771000,
04/30/1996,ROE0073MEU,663000,
05/31/1996,ROE0073MEU,1487000,
06/30/1996,ROE0073MEU,2179000,
07/31/1996,ROE0073MEU,1780000,
08/31/1996,ROE0073MEU,1513000,101.196808510638
09/30/1996,ROE0073MEU,1585000,132.745961820852
10/31/1996,ROE0073MEU,2831000,307.338129496403
11/30/1996,ROE0073MEU,2571000,214.68788249694
12/31/1996,ROE0073MEU,2206000,207.670850767085
01/31/1997,ROE0073MEU,3265000,369.109195402299
02/28/1997,ROE0073MEU,3859000,454.454022988506
03/31/1997,ROE0073MEU,4279000,454.993514915694
04/30/1997,ROE0073MEU,7326000,1004.97737556561
05/31/1997,ROE0073MEU,7841000,427.303295225286
06/30/1997,ROE0073MEU,10990000,404.35979807251
07/31/1997,ROE0073MEU,12667000,611.629213483146
08/31/1997,ROE0073MEU,12621000,734.170522141441
09/30/1997,ROE0073MEU,16096000,915.520504731861
10/31/1997,ROE0073MEU,15816000,458.671847403744
11/30/1997,ROE0073MEU,16722000,550.408401400233
12/31/1997,ROE0073MEU,16765000,659.972801450589
01/31/1998,ROE0073MEU,16789000,414.211332312404
02/28/1998,ROE0073MEU,16437000,325.939362529153
03/31/1998,ROE0073MEU,16342000,281.911661603178
04/30/1998,ROE0073MEU,17241000,135.339885339885
05/31/1998,ROE0073MEU,17944000,128.848361178421
06/30/1998,ROE0073MEU,18220000,65.7870791628753
07/31/1998,ROE0073MEU,19372000,52.9328175574327
08/31/1998,ROE0073MEU,18321000,45.1628238649869
09/30/1998,ROE0073MEU,17403000,8.12002982107356
10/31/1998,ROE0073MEU,16532000,4.52706120384421
11/30/1998,ROE0073MEU,14429000,-13.7124745843799
12/31/1998,ROE0073MEU,15042000,-10.2773635550253
01/31/1999,ROE0073MEU,18953000,12.8893918637203
02/28/1999,ROE0073MEU,16809000,2.26318671290381
03/31/1999,ROE0073MEU,17892000,9.48476318688043
04/30/1999,ROE0073MEU,18314000,6.22353691781219
05/31/1999,ROE0073MEU,12560000,-30.004458314757
06/30/1999,ROE0073MEU,9843000,-45.9769484083425
07/31/1999,ROE0073MEU,14268000,-26.3473053892216
08/31/1999,ROE0073MEU,20768000,13.3562578461874
09/30/1999,ROE0073MEU,23400000,34.4595759351836
10/31/1999,ROE0073MEU,25857000,56.4057585289136
11/30/1999,ROE0073MEU,24669000,70.9681890636912
12/31/1999,ROE0073MEU,27678000,84.0047865975269
01/31/2000,ROE0073MEU,30640000,61.6630612567931
02/29/2000,ROE0073MEU,29060000,72.8835742756856
03/31/2000,ROE0073MEU,31270000,74.7708473060586
04/30/2000,ROE0073MEU,33430000,82.5379491099705
05/31/2000,ROE0073MEU,33080000,163.375796178344
06/30/2000,ROE0073MEU,40040000,306.786548816418
07/31/2000,ROE0073MEU,46900000,228.707597420802
08/31/2000,ROE0073MEU,48630000,134.158320493066
09/30/2000,ROE0073MEU,50990000,117.905982905983
10/31/2000,ROE0073MEU,55400000,114.255327377499
11/30/2000,ROE0073MEU,57740000,134.058940370506
12/31/2000,ROE0073MEU,64000000,131.230580244237
01/31/2001,ROE0073MEU,67260000,119.516971279373
02/28/2001,ROE0073MEU,70280000,129.373368146214
