Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
FXRHUNM,Hungary Total Foreign Exchange Reserves Excluding Gold,International Liquidity,United States Dollar,Hungary,,,,,,,National Currency,Millions,Stock,None,Annual From Dec 1983 To Dec 1986<BR>Quarterly From Mar 1987 To Aug 1989<BR>Monthly From Sep 1989 To Aug 2023<BR>,Source: World Bank,
Date,Ticker,Close,Annual_Percent_Change
12/31/1983,FXRHUNM,1231.23,
12/31/1984,FXRHUNM,1560.02,26.7041901188243
12/31/1985,FXRHUNM,2153.15,38.0206664017128
12/31/1986,FXRHUNM,2302.04,6.91498502194459
12/31/1987,FXRHUNM,1634.27,-29.0077496481382
12/31/1988,FXRHUNM,1467.23,-10.2210773005684
12/31/1989,FXRHUNM,1246,-15.078072285872
12/31/1990,FXRHUNM,1166,-6.42054574638844
12/31/1991,FXRHUNM,4017,244.51114922813
12/31/1992,FXRHUNM,4458,10.9783420463032
12/31/1993,FXRHUNM,6745,51.3010318528488
12/31/1994,FXRHUNM,6777,0.474425500370645
12/31/1995,FXRHUNM,12017,77.3203482366829
12/31/1996,FXRHUNM,9757,-18.8066905217608
12/31/1997,FXRHUNM,8437,-13.5287485907554
12/31/1998,FXRHUNM,9341,10.7147090197938
12/31/1999,FXRHUNM,10978,17.5248902687078
12/31/2000,FXRHUNM,11229,2.28639096374567
12/31/2001,FXRHUNM,10766,-4.12325229316947
12/31/2002,FXRHUNM,10394,-3.45532231097901
12/31/2003,FXRHUNM,12791,23.0613815662882
12/31/2004,FXRHUNM,15963,24.7986865764991
12/31/2005,FXRHUNM,18603,16.5382446908476
12/31/2006,FXRHUNM,21589,16.0511745417406
12/31/2007,FXRHUNM,24050,11.3993237296772
12/31/2008,FXRHUNM,33874,40.8482328482328
12/31/2009,FXRHUNM,44177,30.4156580268052
12/31/2010,FXRHUNM,44988,1.83579690789325
12/31/2011,FXRHUNM,48832,8.54450075575709
12/31/2012,FXRHUNM,44672,-8.51900393184797
12/31/2013,FXRHUNM,46508,4.10995702005731
12/31/2014,FXRHUNM,42019,-9.65210286402339
12/31/2015,FXRHUNM,33124,-21.1689949784621
12/31/2016,FXRHUNM,25823,-22.0414201183432
12/31/2017,FXRHUNM,28002,8.43821399527553
12/31/2018,FXRHUNM,31360,11.9920005713878
12/31/2019,FXRHUNM,31832,1.50510204081633
12/31/2020,FXRHUNM,41353,29.9101533048505
12/31/2021,FXRHUNM,43478,5.13868401325176
12/31/2022,FXRHUNM,41240,-5.14743088458531
12/31/2023,FXRHUNM,43092,4.49078564500485
