Date,Foreign Exchange Reserves USD mn,yryr%
1992-07-31,2727.32546772,-28.846532583407615
1992-08-31,2764.39877449,-24.91561005474978
1992-09-30,2095.33105002,-45.85243058103505
1992-10-31,1762.82,-56.19134239885864
1992-11-30,1241.03333166,-66.80078314006902
1992-12-31,1554.60734745,-62.533241567991396
1993-01-31,8365.6910475,103.56234108700724
1993-02-28,1016.36236561,-81.57881979386701
1993-03-31,9505.2612105,131.29149926465652
1993-04-30,1351.73671176,-28.32706564683426
1993-05-31,1206.16218664,-56.76048286511902
1993-06-30,1351.38514192,-52.32038346111795
1993-07-31,1161.48,-57.413223550067215
1993-08-31,8647.2443102,212.80741367696913
1993-09-30,7651.7801308,265.1823959143336
1993-10-31,8830.279395,400.91781321972746
1993-11-30,8307.1792103,569.3759948565088
1993-12-31,1429.59,-8.041731415657082
1994-01-31,7596.1677779,-9.198561902784641
1994-02-28,8388.8701612,725.3818170613954
1994-03-31,9181.5725445,-3.4053631860472944
1994-04-30,8466.902781,526.372185303442
1994-05-31,9207.53879045,663.3748506160183
1994-06-30,9948.1747999,636.1465278333596
1994-07-31,9803.2608202,744.0318232083204
1994-08-31,9658.3468405,11.692771639484478
1994-09-30,1497.91936166,-80.42391004374832
1994-10-31,4689.69303573,-46.89077405200269
1994-11-30,7881.4667098,-5.124633641852383
1994-12-31,9009.1099163,530.1883698333088
1995-01-31,1295.17812328,-82.94958509147018
1995-02-28,1217.13914846,-85.49102411800958
1995-03-31,8028.9885606,-12.553230705457185
1995-04-30,5481.866107,-35.25535548487125
1995-05-31,7478.6836767,-18.776517298446326
1995-06-30,1429.44054263,-85.63112760499173
1995-07-31,1165.4846614,-88.11125519583776
1995-08-31,1156.84973782,-88.02228003482932
1995-09-30,1161.16719961,-22.481327811719453
1995-10-31,1159.00846872,-75.28604836415293
1995-11-30,1160.08783416,-85.28081286294696
1995-12-31,1611.11,-82.1168793036363
1996-01-31,1002.95246939,-22.56258414479293
1996-02-29,1437.32548426,18.09048177265462
1996-03-31,1849.15064486,-76.96907112392479
1996-04-30,1848.09850242,-66.28705505849379
1996-05-31,1825.34269881,-75.59272757454771
1996-06-30,2072.7560508,45.004705616252934
1996-07-31,1811.06000126,55.39114852738807
1996-08-31,2218.05483898,91.73231980497007
1996-09-30,2310.058438,98.94279125141298
1996-10-31,2808.97920748,142.36054207457295
1996-11-30,3307.89997696,185.14220040547139
1996-12-31,3403.90976781,111.27730371048531
1997-01-31,4480.51927667,346.7329622703926
1997-02-28,5352.17625898,272.37051159191975
1997-03-31,6180.5915798,234.23948432648842
1997-04-30,5664.6515962,206.51242824894882
1997-05-31,5372.50177104,194.3283896521189
1997-06-30,6141.334984,196.28836358382324
1997-07-31,6038.96,233.448919185369
1997-08-31,6645.59788482,199.61377726242605
1997-09-30,6773.47842559,193.21675651869376
1997-10-31,6750.37178463,140.31405311418857
1997-11-30,6869.70778104,107.67580123004032
1997-12-31,7222.21540509,112.17411440775682
1998-01-31,7464.73377242,66.60421061658548
1998-02-28,8402.39345119,56.990223128251394
1998-03-31,8319.59567829,34.608403918500244
1998-04-30,8318.3128866,46.84597534966046
1998-05-31,7836.20720092,45.85769414093801
1998-06-30,7947.25715322,29.40601960200775
1998-07-31,7305.16156029,20.96721224002147
1998-08-31,7298.06356817,9.818013287267569
1998-09-30,8192.31871056,20.946996444392063
1998-10-31,7933.6935522,17.529727329453458
1998-11-30,7651.49792928,11.38025332602497
1998-12-31,7107.5,-1.588368646678029
1999-01-31,6549.6,-12.259429476254734
1999-02-28,6274.9,-25.320088419433528
1999-03-31,5507.1,-33.80567742768091
1999-04-30,5115.1,-38.50796345686957
1999-05-31,4988.9,-36.335271999771976
1999-06-30,4772.3,-39.95035132257673
1999-07-31,4708.2,-35.54968002907394
1999-08-31,4971.0,-31.886041364716622
1999-09-30,5032.1,-38.57538777741202
1999-10-31,5343.5,-32.64801614982651
1999-11-30,5021.9,-34.36709979646356
1999-12-31,5424.6,-23.67780513542033
2000-01-31,5789.2,-11.609869304995735
2000-02-29,6494.8,3.50443831774212
2000-03-31,6682.8,21.34880427085035
2000-04-30,6692.6,30.840061777873352
2000-05-31,6786.8,36.03800436970075
2000-06-30,7272.4,52.387737568887104
2000-07-31,7634.9,62.16176033303598
2000-08-31,7958.6,60.10058338362503
2000-09-30,8118.1,61.326285248703314
2000-10-31,8788.5,64.47085243754094
2000-11-30,9484.4,88.86078974093472
