Date,CPI yryrl,Bank Lending yryr%,CPI adjusted Bank Lending
2001-01-31,7.1389996086673,16.0323399,-8.8933402913327
2001-02-28,6.391332574365285,12.96038002,-6.569047445634715
2001-03-31,6.015392281974714,10.87395999,-4.858567708025285
2001-04-30,6.391332574365285,9.6165404,-3.2252078256347145
2001-05-31,6.6723632042908125,8.12279432,-1.450431115709188
2001-06-30,6.015392281974714,2.98674205,3.028650231974714
2001-07-31,5.069311431551816,6.48242812,-1.4131166884481834
2001-08-31,4.974209189481401,9.28763064,-4.313421450518598
2001-09-30,4.210117601863533,6.59542632,-2.385308718136467
2001-10-31,3.922071315328133,3.71354202,0.20852929532813258
2001-11-30,3.5367143837291346,6.71189681,-3.175182426270865
2001-12-31,3.5367143837291346,7.1862053,-3.6494909162708655
2002-01-31,3.343477608623742,2.79445049,0.5490271186237421
2002-02-28,3.4401426717332315,10.77340024,-7.333257568266769
2002-03-31,3.246719013750141,5.01267922,-1.7659602062498587
2002-04-30,2.955880224154443,1.6902904,1.265589824154443
2002-05-31,1.8821754240587667,3.14238711,-1.2602116859412333
2002-06-30,1.5873349156290164,7.11271176,-5.525376844370983
2002-07-31,1.2916225266546228,2.85355178,-1.5619292533453772
2002-08-31,1.192857086527381,0.6895155,0.5033415865273811
2002-09-30,1.2916225266546228,2.90818603,-1.6165635033453771
2002-10-31,1.0939940038334264,1.83858979,-0.7445957861665735
2002-11-30,0.8959741371471801,-0.23393395,1.12990808714718
2002-12-31,0.7968169649176882,0.79430068,0.002516284917688183
2003-01-31,0.4987541511038968,6.92704216,-6.428288008896104
2003-02-28,0.4987541511038968,2.16409794,-1.6653437888961031
2003-03-31,0.5982071677547469,6.29496615,-5.696758982245253
2003-04-30,0.2995508979798371,7.68417052,-7.384619622020163
2003-05-31,0.3992021269537457,8.62465618,-8.225454053046255
2003-06-30,0.7968169649176882,2.48612541,-1.689308445082312
2003-07-31,0.7968169649176882,6.26834324,-5.4715262750823115
2003-08-31,0.6975613736425138,3.47319097,-2.7756295963574864
2003-09-30,0.8959741371471801,3.27663818,-2.38066404285282
2003-10-31,1.2916225266546228,7.09471261,-5.803090083345378
2003-11-30,1.5873349156290164,6.47343355,-4.886098634370984
2003-12-31,1.6857117066422806,5.20088686,-3.515175153357719
2004-01-31,1.5873349156290164,1.83460573,-0.24727081437098364
2004-02-29,1.5873349156290164,4.57909895,-2.9917640343709833
2004-03-31,1.6857117066422806,3.63684138,-1.9511296733577193
2004-04-30,2.176149178151271,6.0777895,-3.9016403218487286
2004-05-31,3.343477608623742,3.96957303,-0.6260954213762577
2004-06-30,4.305948946044701,4.29825446,0.007694486044701243
2004-07-31,4.49733656427312,2.64448245,1.8528541142731196
2004-08-31,4.49733656427312,7.12340638,-2.62606981572688
2004-09-30,4.305948946044701,4.3025087,0.0034402460447013894
2004-10-31,4.401688541677426,7.07845847,-2.6767699283225745
2004-11-30,4.401688541677426,5.14526535,-0.7435768083225742
2004-12-31,4.305948946044701,4.24231391,0.06363503604470111
2005-01-31,3.6331929247390207,6.45325188,-2.820058955260979
2005-02-28,3.5367143837291346,5.40465139,-1.8679370062708651
2005-03-31,3.343477608623742,8.34556358,-5.002085971376259
2005-04-30,2.955880224154443,11.03281641,-8.076936185845558
2005-05-31,2.469261259037141,11.73905204,-9.26979078096286
2005-06-30,1.3902905168991433,11.42454606,-10.034255543100858
2005-07-31,1.2916225266546228,12.60996022,-11.318337693345377
2005-08-31,1.5873349156290164,11.6935569,-10.106221984370984
2005-09-30,1.7839918128331016,14.1134215,-12.329429687166897
2005-10-31,1.5873349156290164,8.24922621,-6.661891294370983
2005-11-30,0.9950330853168092,13.97557285,-12.980539764683192
2005-12-31,0.6975613736425138,13.79929685,-13.101735476357485
2006-01-31,0.5982071677547469,13.54847055,-12.950263382245252
2006-02-28,0.6975613736425138,14.09502939,-13.397468016357486
2006-03-31,0.3992021269537457,12.51044454,-12.111242413046254
2006-04-30,0.6975613736425138,10.44857888,-9.751017506357485
2006-05-31,0.8959741371471801,13.12721912,-12.23124498285282
2006-06-30,0.7968169649176882,14.35072985,-13.553912885082312
2006-07-31,1.0939940038334264,13.66340307,-12.569409066166573
2006-08-31,1.5873349156290164,14.35522796,-12.767893044370984
2006-09-30,1.5873349156290164,16.49038484,-14.903049924370984
2006-10-31,1.192857086527381,17.32618851,-16.13333142347262
2006-11-30,1.3902905168991433,19.10336259,-17.713072073100857
2006-12-31,1.3902905168991433,22.97238058,-21.582090063100857
2007-01-31,1.5873349156290164,25.73525026,-24.147915344370986
2007-02-28,1.8821754240587667,25.76234545,-23.880170025941236
2007-03-31,2.469261259037141,28.380853,-25.91159174096286
2007-04-30,2.273948696948934,28.31460565,-26.040656953051066
2007-05-31,2.273948696948934,25.98066927,-23.706720573051065
2007-06-30,2.5667746748577813,27.51263984,-24.945865165142216
2007-07-31,2.273948696948934,30.89420209,-28.620253393051065
2007-08-31,1.488861249375056,29.81311558,-28.324254330624946
2007-09-30,2.273948696948934,30.4268862,-28.152937503051064
2007-10-31,2.955880224154443,28.64484481,-25.688964585845554
2007-11-30,3.5367143837291346,31.96924704,-28.432532656270865
2007-12-31,3.922071315328133,26.96792691,-23.045855594671867
2008-01-31,3.922071315328133,28.65660455,-24.73453323467187
2008-02-29,4.1141943331175215,25.80807393,-21.69387959688248
2008-03-31,4.018178963283177,24.70034445,-20.682165486716823
2008-04-30,3.922071315328133,24.69200452,-20.76993320467187
2008-05-31,4.305948946044701,26.37126169,-22.0653127439553
2008-06-30,4.49733656427312,26.32870935,-21.83137278572688
2008-07-31,4.688358589885046,23.36229138,-18.673932790114954
2008-08-31,4.688358589885046,27.07366891,-22.385310320114954
2008-09-30,4.401688541677426,24.80661662,-20.404928078322573
2008-10-31,4.1141943331175215,33.22645623,-29.112261896882476
2008-11-30,3.6331929247390207,25.42975467,-21.79656174526098
2008-12-31,3.246719013750141,32.55719036,-29.31047134624986
2009-01-31,2.761516703297339,32.34420981,-29.582693106702663
2009-02-28,3.246719013750141,33.89847254,-30.65175352624986
2009-03-31,3.5367143837291346,31.79886891,-28.262154526270866
2009-04-30,3.922071315328133,26.85538353,-22.93331221467187
