Date,CPI yryrl,Bank Lending yryr%,CPI adjusted Bank Lending
2008-07-31,19.977665956749828,13.70482433,6.272841626749829
2008-08-31,21.226054565508285,14.67758285,6.548471715508285
2008-09-30,19.469469285709582,16.12323668,3.346232605709581
2008-10-31,18.428629210354163,16.12034649,2.308282720354164
2008-11-30,18.53669149799148,13.53051101,5.006180487991481
2008-12-31,16.88225200591269,12.41968395,4.462568055912691
2009-01-31,13.451341028730264,11.82833263,1.6230083987302635
2009-02-28,12.724920091546352,11.65687628,1.0680438115463513
2009-03-31,11.521975325321868,9.15806071,2.3639146153218675
2009-04-30,11.163975987504145,8.41019381,2.753782177504144
2009-05-31,9.723559772427896,8.36083249,1.3627272824278958
2009-06-30,9.571009982565188,7.10767889,2.4633310925651886
2009-07-31,9.6200692271283,5.16092697,4.459142257128299
2009-08-31,8.821232223279006,3.25034779,5.570884433279006
2009-09-30,10.441406791742914,1.67657899,8.764827801742914
2009-10-31,12.71787572967458,0.42670408,12.29117164967458
2009-11-30,12.670313303094227,0.98993742,11.680375883094227
2009-12-31,12.650048360934155,0.79429061,11.855757750934156
2010-01-31,13.018580237342611,1.48758597,11.530994267342612
2010-02-28,12.245654223619612,1.56458048,10.681073743619612
2010-03-31,11.73651705851562,2.4959245,9.240592558515619
2010-04-30,11.006443486230896,4.93458169,6.0718617962308965
2010-05-31,10.269195822354572,6.07828221,4.190913612354572
2010-06-30,10.344969119502348,8.3806055,1.9643636195023486
2010-07-31,10.35218263041141,8.65743058,1.6947520504114095
2010-08-31,10.373820041579592,9.20384743,1.1699726115795919
2010-09-30,10.405366209657812,8.74932816,1.6560380496578126
2010-10-31,10.450414908061802,9.39981528,1.0505996280618017
2010-11-30,9.700873643990624,9.58232717,0.11854647399062479
2010-12-31,9.786146795374076,5.89093313,3.8952136653740768
2011-01-31,10.255658832509216,6.84031231,3.415346522509216
2011-02-28,10.165365372649982,7.41845737,2.746908002649982
2011-03-31,10.885440491208207,6.47778508,4.407655411208207
2011-04-30,11.422114409002289,4.44684868,6.975265729002288
2011-05-31,11.154137473290753,2.96655844,8.187579033290753
2011-06-30,11.154137473290753,1.74874997,9.405387503290752
2011-07-31,9.893994785490364,2.32105153,7.5729432554903635
2011-08-31,8.157998699242285,2.08695242,6.071046279242285
2011-09-30,7.881118042428985,2.47305824,5.408059802428985
2011-10-31,6.859279146561168,2.17673049,4.682548656561169
2011-11-30,8.709470685093374,2.4532885,6.256182185093373
2011-12-31,9.166718852582386,6.9088218,2.2578970525823863
2012-01-31,8.250122151174377,5.84400646,2.406115691174377
2012-02-29,8.801087732271338,5.45883245,3.3422552822713376
2012-03-31,8.617769624105241,5.51471292,3.1030567041052413
2012-04-30,8.434114843375095,5.47897135,2.955143493375095
2012-05-31,7.973496801885352,6.65508682,1.3184099818853516
2012-06-30,7.045846364856137,6.87498814,0.17085822485613722
2012-07-31,6.203539091945269,6.25556109,-0.05202199805473029
2012-08-31,6.297479916138839,6.06488514,0.23259477613883828
2012-09-30,6.015392281974714,6.15254846,-0.13715617802528612
2012-10-31,6.485097231961627,5.76413267,0.720964561961627
2012-11-30,4.210117601863533,5.19911004,-0.9889924381364672
2012-12-31,4.592893188839973,5.53630908,-0.9434158911600266
2013-01-31,6.109509935981083,7.25629202,-1.1467820840189171
2013-02-28,7.881118042428985,7.14304469,0.7380733524289846
2013-03-31,7.325046173959274,8.24194661,-0.9169004360407254
2013-04-30,7.788653865707119,8.8587731,-1.0701192342928811
2013-05-31,7.881118042428985,8.63393287,-0.752814827571016
2013-06-30,9.349034308733897,8.36411859,0.9849157187338964
2013-07-31,9.80337402713654,8.94385715,0.8595168771365405
2013-08-31,9.257918129309315,8.8806946,0.37722352930931535
2013-09-30,9.62188577405429,8.07278964,1.54909613405429
2013-10-31,9.893994785490364,7.94572388,1.9482709054903635
2013-11-30,12.22176327242491,7.54733208,4.67443119242491
2013-12-31,11.064652008706364,6.47409374,4.590558268706364
2014-01-31,10.795714150509236,4.62962963,6.166084520509235
2014-02-28,9.349034308733897,4.81100563,4.538028678733896
2014-03-31,9.349034308733897,4.91571464,4.433319668733897
2014-04-30,8.52598439508234,4.84309556,3.6828888350823394
2014-05-31,7.881118042428985,6.20537351,1.6757445324289844
2014-06-30,7.881118042428985,7.05353446,0.8275835824289848
2014-07-31,10.436001532424283,6.84766472,3.5883368124242834
2014-08-31,10.885440491208207,6.83021041,4.055230081208207
2014-09-30,10.526051065749291,9.42256874,1.1034823257492903
2014-10-31,11.154137473290753,11.95690517,-0.8027676967092479
2014-11-30,8.709470685093374,12.37400265,-3.664531964906626
2014-12-31,9.62188577405429,14.34090262,-4.71901684594571
2015-01-31,9.257918129309315,16.97797295,-7.720054820690686
2015-02-28,10.074990310014314,17.99037434,-7.915384029985685
2015-03-31,10.885440491208207,20.63242609,-9.746985598791792
2015-04-30,10.436001532424283,22.18918962,-11.753188087575717
2015-05-31,12.31021971339834,22.50789044,-10.197670726601661
2015-06-30,10.795714150509236,22.1393273,-11.343613149490766
2015-07-31,8.065790301745453,23.51535621,-15.449565908254547
2015-08-31,7.603468627599757,25.32849422,-17.725025592400243
2015-09-30,8.801087732271338,28.33917125,-19.538083517728662
2015-10-31,9.257918129309315,27.0722925,-17.814374370690686
2015-11-30,10.526051065749291,26.93591949,-16.40986842425071
2015-12-31,10.526051065749291,25.79031526,-15.264264194250709
2016-01-31,9.62188577405429,23.42940333,-13.80751755594571
2016-02-29,8.709470685093374,22.61060389,-13.901133204906627
2016-03-31,8.617769624105241,25.46685756,-16.849087935894758
2016-04-30,9.80337402713654,24.37521997,-14.57184594286346
2016-05-31,11.600367575630614,30.38715648,-18.786788904369388
2016-06-30,13.10282624064042,31.29922192,-18.196395679359583
2016-07-31,13.10282624064042,30.02569532,-16.92286907935958
2016-08-31,14.410034397375687,29.81676971,-15.406735312624312
2016-09-30,13.19050708799386,25.72793598,-12.537428892006142
2016-10-31,12.75133202989597,25.40596124,-12.65462921010403
2016-11-30,17.730901497041028,65.05450276,-47.323601262958974
2016-12-31,20.94502241822073,64.27595589,-43.330933471779275
2017-01-31,24.76410229145973,69.57029082,-44.80618852854027
2017-02-28,26.390154378637757,57.13613767,-30.74598329136224
2017-03-31,26.92634869277628,57.64265597,-30.71630727722372
2017-04-30,27.383666562972785,57.76104792,-30.377381357027218
2017-05-31,26.00539053343068,51.83898792,-25.83359738656932
2017-06-30,26.082461828189828,51.31177854,-25.22931671181017
2017-07-31,28.51789422336625,49.7080527,-21.190158476633755
2017-08-31,27.68738737351775,47.42576857,-19.73838119648225
2017-09-30,27.459683290312547,46.68198347,-19.22230017968745
2017-10-31,26.849925303500697,46.06466837,-19.214743066499302
2017-11-30,23.111172096338663,11.25457366,11.856598436338663
2017-12-31,19.803085049913435,12.54666088,7.256424169913435
2018-01-31,15.785808461558032,9.92984776,5.855960701558033
2018-02-28,13.453089295760623,19.83039166,-6.377302364239377
2018-03-31,12.486898204586929,15.3305985,-2.843700295413072
2018-04-30,12.31021971339834,16.10861847,-3.79839875660166
2018-05-31,10.795714150509236,14.98620077,-4.190486619490764
2018-06-30,13.453089295760623,14.24557488,-0.7924855842393761
2018-07-31,12.663265093336602,15.41061199,-2.747346896663398
2018-08-31,13.27811112338184,15.75007376,-2.4719626366181586
2018-09-30,14.842000511827322,16.49962713,-1.657626618172678
2018-10-31,16.29688282781397,18.69192111,-2.3950382821860288
2018-11-30,14.583044821153951,22.86404186,-8.28099703884605
2018-12-31,11.332868530700328,23.99889297,-12.666024439299672
2019-01-31,11.955923505763923,22.37593352,-10.420010014236077
2019-02-28,13.453089295760623,21.24263876,-7.789549464239375
2019-03-31,13.27811112338184,19.78835046,-6.5102393366181595
2019-04-30,12.22176327242491,18.103364,-5.881600727575089
2019-05-31,13.19050708799386,14.3617594,-1.1712523120061409
2019-06-30,8.984070399978954,13.78579556,-4.801725160021046
2019-07-31,8.342160813907237,11.49185691,-3.1496960960927627
2019-08-31,7.232066157962608,10.91543494,-3.683368782037393
2019-09-30,4.688358589885046,9.94119468,-5.252836090114955
2019-10-31,3.0529205034822797,7.51982768,-4.46690717651772
2019-11-30,3.5367143837291346,3.97110547,-0.4343910862708653
2019-12-31,6.859279146561168,4.18788378,2.6713953665611685
2020-01-31,6.95260626486103,3.53077662,3.42182964486103
2020-02-29,5.164323315183839,4.01401901,1.1503043051838384
2020-03-31,4.974209189481401,8.83188274,-3.857673550518598
2020-04-30,5.732506661926935,12.82897513,-7.0964684680730645
2020-05-31,4.592893188839973,16.57695132,-11.984058131160026
2020-06-30,5.448818528406978,18.66203359,-13.213215061593022
2020-07-31,4.1141943331175215,22.41010813,-18.29591379688248
2020-08-31,3.343477608623742,25.35521794,-22.011740331376256
2020-09-30,3.6331929247390207,30.72666372,-27.09347079526098
2020-10-31,4.401688541677426,31.83067295,-27.428984408322574
2020-11-30,5.543470688810053,33.00679564,-27.463324951189946
2020-12-31,5.259245011917063,31.88477789,-26.625532878082936
2021-01-31,4.210117601863533,34.4287174,-30.218599798136463
2021-02-28,4.401688541677426,34.70783361,-30.306145068322575
2021-03-31,4.401688541677426,31.10369598,-26.702007438322575
2021-04-30,4.018178963283177,28.63544376,-24.617264796716825
2021-05-31,4.688358589885046,30.59545529,-25.907096700114955
2021-06-30,4.783732941416006,31.96453732,-27.180804378583996
2021-07-31,5.259245011917063,28.23398071,-22.974735698082938
2021-08-31,5.543470688810053,27.90906283,-22.365592141189946
2021-09-30,6.391332574365285,23.76140678,-17.370074205634715
2021-10-31,6.109509935981083,24.26784334,-18.158333404018915
2021-11-30,5.448818528406978,25.20987675,-19.76105822159302
2021-12-31,5.732506661926935,24.2908294,-18.558322738073066
2022-01-31,7.045846364856137,24.83347279,-17.787626425143863
2022-02-28,8.434114843375095,25.97296098,-17.538846136624905
2022-03-31,9.984533496971611,29.09819679,-19.113663293028388
2022-04-30,12.31021971339834,28.39965952,-16.08943980660166
2022-05-31,12.663265093336602,24.70632846,-12.0430633666634
2022-06-30,12.39859797809913,22.76208856,-10.36349058190087
2022-07-31,12.75133202989597,25.94178349,-13.190451460104029
2022-08-31,13.627761829254776,25.50678271,-11.879020880745223
2022-09-30,13.976194237515864,25.31532551,-11.339131272484137
2022-10-31,15.01426584297194,30.22314936,-15.208883517028061
2022-11-30,17.142911562753103,29.35971428,-12.216802717246896
2022-12-31,19.309662996191317,32.09452537,-12.784862373808682
2023-01-31,22.95231582782488,35.55002754,-12.597711712175123
2023-02-28,27.68738737351775,34.88960643,-7.2022190564822495
2023-03-31,28.292075535007044,31.07800033,-2.7859247949929546
2023-04-30,26.696903085423934,29.51664511,-2.8197420245760654
2023-05-31,28.292075535007044,30.39210797,-2.1000324349929578
2023-06-30,30.527638085273207,34.62410408,-4.096465994726795
2023-07-31,31.115442863692305,37.12448739,-6.009044526307694
